mjd,w1_flux_mjy,w1_flux_err_mjy
55370.0063086,0.3938520050091939,0.0329898335811528
55370.1386124,0.43031545580348646,0.0307812990915904
55370.2709161,0.3790974912093899,0.030951022641481
55370.4032205,0.38569670048724836,0.0308088123625284
55370.4694361,0.36935894219152354,0.0307068213928786
55370.5355242,0.3022032778346147,0.0315406753930081
55370.6017398,0.4176716376782762,0.0300759685101212
55370.7340435,0.39097714753725976,0.0304516932639635
55370.86622,0.3704608364701738,0.0308162907329548
55370.8663474,0.43757470744485,0.0297730976529838
55370.9985238,0.3140965856632085,0.0374957555419366
55549.6755926,0.3264290872989382,0.0311479691132547
55549.807897,0.3467889978380561,0.0324932045189328
55550.00629,0.39300764313936665,0.0362904621046539
55550.0723785,0.3836901180726626,0.0342782444411353
55550.1384671,0.35596737703490067,0.0313086007499772
55550.204683,0.3224075333273837,0.0323607675990847
55550.2707715,0.365156787504748,0.032573449092756
55550.403076,0.4076414858282418,0.031482681155392
55550.535253,0.360171952196864,0.03416850045675
55550.6675574,0.30972312091481785,0.0306772440263396
57011.82152665,0.3112024589288801,0.0311902481346068
57011.95293975,0.32827302272348,0.0350663277945014
57012.01864625,0.3071011679181283,0.0305646260130272
57012.08435279,0.3435184396003326,0.0285676848156064
57012.15005934,0.30323364074456854,0.0411201062447741
57012.21576585,0.2703846077355897,0.0297644184587433
57012.21589316,0.3030468442421319,0.039270966675528
57012.2815997,0.31226350447006596,0.0296913344538742
57012.4130127,0.337821385479855,0.0292496318239046
57012.54442575,0.37435294424613386,0.0342789750184174
57196.68886939,0.3582243852971038,0.0304141360469892
57196.82015453,0.29082265584681233,0.0298545488491365
57197.08247028,0.30431640847924224,0.0279893157614169
57197.08259764,0.2950856187530745,0.0341976358324626
57197.14817653,0.37912101060267916,0.0317712241513225
57197.21375546,0.32331379759336365,0.0297734952033283
57197.34491319,0.3325205929810589,0.0354691287257476
57197.41061949,0.3237977190997643,0.0288778048960284
57197.54177733,0.2604227741920725,0.0305845661859415
57197.67306251,0.2605143466819778,0.0275104318274793
57370.80610226,0.39987795488648564,0.0288549011544493
57370.93726087,0.3564612343141067,0.0315584892406035
