mjd,w1_flux_mjy,w1_flux_err_mjy
55376.618313,0.10311550465928757,0.0245328773781226
55376.7506167,0.09397987032963923,0.0225129430805643
55377.0814399,0.09948132241145022,0.0265882682355339
55377.3460473,0.07986324344547983,0.0225042208455036
55377.6105274,0.12356979817229344,0.0230599094372001
55377.6106548,0.07898126397883173,0.0239073111015771
55377.7428312,0.11912766184042713,0.0250280951979108
55555.8947879,0.09148970339862232,0.0250515813956713
55556.2253579,0.08696611798908,0.0241386897876472
55556.4899666,0.0765018718061567,0.0242617603712704
55556.754448,0.10930699051853807,0.0248503681509988
57018.19862584,0.09252028645053402,0.0239717077158766
57018.26420502,0.09142814819930828,0.0241540670025855
57018.59286498,0.13560086791962914,0.0262157919886905
57020.49835448,0.11308191141009138,0.0243839888321056
57020.76118066,0.16980249469801298,0.0350121181279083
57021.02400676,0.11692934632091834,0.0307963124649234
57021.1554198,0.09536835441780178,0.0291159021249579
57021.22112635,0.11304618344934267,0.0280180846489552
57203.50945977,0.09267448897144137,0.0267763397705178
57203.5750387,0.1302827101185229,0.0330770754910178
57203.70632384,0.12860883994188518,0.0243935544628948
57203.77190279,0.15841752131799172,0.0427956327079974
57203.90318797,0.09111279028133443,0.0235023152686496
57380.11976878,0.20855620604631825,0.038499568069203
57380.57869664,0.095019925739052,0.024359707666224
57570.40099499,0.13595926750606355,0.0259546432314888
57570.53202561,0.10292856499561748,0.0227714209756097
57570.72850775,0.1599775035338419,0.0250950861702852
57570.79395941,0.11109540191323808,0.0272770041431112
57570.85953832,0.09005781663710481,0.0277146182974057
57570.92498998,0.144986650677006,0.0324970685819124
57570.99056895,0.10665269096020684,0.0247210222813703
57739.51765301,0.10552123994458926,0.0238799111552063
57934.55145631,0.13320225788657383,0.0280750469618298
57934.81339016,0.11696105591131112,0.0250615784534788
57935.2716789,0.07657068170222386,0.0249049874685988
58100.09061208,0.10586764863444788,0.0257693500467953
58298.61573245,0.09745705709645724,0.0252203268828538
58298.74663559,0.1579375061967764,0.0472479502283894
58298.87741141,0.09269757196396984,0.0245720455792163
58299.07376624,0.08817020613038651,0.0249940673309766
58299.20466939,0.09270449247768785,0.0261496445486463
58299.59725153,0.10857862767059326,0.0289865424252229
58460.54658748,0.10786543859760855,0.0281214201938793
58460.61203921,0.0897374616330384,0.0217644682473394
58460.67736362,0.08209734873624189,0.0233734084069196
58666.78348156,0.11208133006199321,0.0277942587435774
58827.74334736,0.08038666058670392,0.0240115628437387
58827.8087991,0.11137705833875153,0.0237097830537514
58827.87412348,0.16495049757335245,0.0426166145157912
58828.00502692,0.09986909240417437,0.0235649437666065
59191.94103056,0.13490614976111553,0.0236129449893069
59192.26803429,0.08863459921216293,0.0222999366721632
59192.39881038,0.07034581327136716,0.0220427723958037
59192.52958641,0.19459140590564727,0.0498606978963054
59398.0145526,0.09758509836720955,0.0267199120369458
59398.14520113,0.14390356285507677,0.0393452476659534
59398.1453285,0.12890850882023705,0.0275220364033107
59555.74675841,0.1442647907192618,0.0424561064839165
59556.00805588,0.10291663922828728,0.0284288224918955
59556.00818324,0.10497847111290635,0.0243515114511112
59556.07350764,0.1340351012213456,0.0226469854545027
59556.26948065,0.08438232394045553,0.0231438160677512
59556.33480495,0.15659578683747022,0.0346105087892037
59556.4654537,0.11678049701733115,0.0279657074611102
59556.59622973,0.11481005425994288,0.0301122401102513
59761.51326772,0.09160497961115051,0.0251174221760181
59761.77431012,0.16408373749774433,0.044787706265102
59761.83950701,0.09448992589807237,0.0282963354837237
59761.90470397,0.11931192417962,0.0253303158990219
59761.96990096,0.11055151694416443,0.0357167164815933
59761.97002828,0.1593911157559283,0.0402109786306299
60125.91815958,0.12375612483069401,0.0332575647410963
60126.24248328,0.16661758892278486,0.0371586717960211
60126.37211316,0.19346992178012887,0.0371610952140252
60287.30032985,0.12731842929828383,0.0252655347231834
60287.49401091,0.11238895976467725,0.0241773444414287
60287.68781935,0.10343615273073943,0.0262982521258516
60492.98078249,0.18742885817187507,0.0552564529018719
