mjd,w1_flux_mjy,w1_flux_err_mjy
55371.06423,0.1876176109492117,0.0283449923073106
55371.1965338,0.23704518854458964,0.0272404413285342
55371.3288375,0.2649245334313788,0.0278285210593697
55371.4611413,0.2322345057328724,0.0276059227594059
55371.5273557,0.26335787116708703,0.0269640620636642
55371.5934438,0.23413565882641577,0.0286375527044963
55371.6596594,0.20794221188047338,0.0283635305929061
55371.7918358,0.1687455183969893,0.0256791147505636
55371.7919631,0.22425377426543633,0.0263853582436627
55371.9241396,0.24624523029507345,0.0262210750160882
55372.0564434,0.21926156953048725,0.0312202267962129
55550.6018509,0.2665320525748811,0.0297288640623824
55550.7341554,0.28194308739331664,0.0309937816361517
55550.8664598,0.2264243791817807,0.0287417319531478
55550.9986368,0.22188987731632737,0.0286290791474347
55551.0648527,0.21476378406538346,0.0284911463725299
55551.1309412,0.2216876227160546,0.0281911616227856
55551.1970298,0.22467409697435511,0.0328865369944427
55551.2632456,0.20652562911012706,0.0357725781228935
55551.3293342,0.20704816859908284,0.0276668999705075
55551.4616386,0.20246041558016872,0.0290611766988569
55551.5938157,0.21756186676845926,0.0284761209627376
57012.61064166,0.16297761732548846,0.026596877634534
57012.74205475,0.25345743198171794,0.0270302766063824
57012.87346785,0.25126676890633654,0.0338957680089923
57013.00488089,0.18780055939229454,0.0268215535802524
57013.07058738,0.2074051389362164,0.0443139779627523
57013.13629394,0.25211280571753614,0.0281937223784574
57013.20200038,0.33594542879518186,0.0354402890168075
57013.33341344,0.2739016047808863,0.0380162516793889
57013.46482648,0.19544001787553336,0.0270323422073053
57013.59636684,0.22864117742236323,0.0388923286787497
57197.73813209,0.20264136593061663,0.0272235734026856
57197.86941728,0.1914583733433148,0.0273976392666261
57198.13186091,0.23559024613564922,0.0263132053897266
57198.19743985,0.243550428567852,0.0269447648637026
57198.32859767,0.19356647518934306,0.0284963793295094
57198.45988277,0.23323319733491907,0.0290089198498301
57198.59116786,0.2118304472550835,0.0305438761903306
57198.72245306,0.2287748220542305,0.0285706768682843
57371.72459447,0.24122823687635228,0.0281450881599024
57371.85575313,0.20799465249491828,0.0252637098005604
57371.98678441,0.22126091545721402,0.0292388499323328
57372.11794302,0.26772806109824704,0.0360648032079154
57372.18352226,0.1480711875489706,0.0272557877545632
57372.24910154,0.2664247343315018,0.0290061545726624
57372.31468086,0.2157074928615527,0.0273724162864101
57372.38026014,0.1545822362415301,0.0281852780217009
57372.44583947,0.16849207640997324,0.0475930116712259
57372.57699865,0.28521418236936746,0.0298605159026479
57561.88629859,0.2627964331535104,0.0295674614119778
57562.01732917,0.17949035723524653,0.0315278023989777
57562.27939028,0.306967970396349,0.0350188959567677
57562.34484188,0.3206230881015335,0.0436661925999077
57562.41042084,0.2454235618241604,0.0290801221661236
57562.60690299,0.2629759488865823,0.0341471929041493
57562.73793355,0.2141425288477117,0.0383907753048543
57562.86896418,0.2701402278121451,0.0313258117658424
57733.81685405,0.3441905232584548,0.0347711329866517
57733.94788505,0.21389533731353463,0.034438038437508
57734.0789161,0.25318807406457344,0.0270203077569008
57734.14436794,0.17247304304350075,0.0262365874214367
57734.20981978,0.19558924254599563,0.0296632231782633
57734.27539895,0.2658629795253981,0.026988894668234
57734.34085079,0.1973297557138818,0.0271177943174978
57734.40630267,0.22395486289169042,0.0288722723954905
57734.53733366,0.37313333133050147,0.0335906529803547
57734.66836465,0.2752157339683863,0.0323446623995187
57928.92338213,0.2761178632487724,0.0276704457176598
57928.92350949,0.18221387778845116,0.0324600955523077
57929.0544128,0.24847875908851386,0.0280348069277683
57929.18531602,0.15984143278056137,0.0314957719288168
57929.31621924,0.193825489981261,0.0431131414311266
57929.38167088,0.1706005161149945,0.0305110783887406
57929.44724983,0.24342104881115287,0.0289189335858729
57929.57815304,0.2715331263964329,0.0275369244791486
57929.64360472,0.19815591166876217,0.0271928097777416
57929.77450804,0.2612688026098512,0.0418484340103676
57929.90553862,0.20832465932508953,0.0360955849727737
58094.45870461,0.2531369686780243,0.0275257610255948
58094.58960808,0.18392531445153476,0.0375007939538683
58094.58973539,0.15971510850674692,0.0262945079212534
58094.72063891,0.27034879986719657,0.0284903280700342
58094.78609069,0.2731661408742053,0.0304630604920339
58094.85154243,0.3174171507769199,0.0279295423986826
58094.91699417,0.23188609990022943,0.0369097968104072
58094.98244595,0.21372301711996802,0.0287581157014964
58095.04789769,0.2773852811776219,0.0272908083112479
58095.17880115,0.2156262421581006,0.0260937182429805
58095.30970462,0.20579580791260582,0.0267374710880163
58293.12136545,0.1629660142809498,0.0284332942078159
58293.25226872,0.23315480291026466,0.0278396420621255
58293.38317193,0.28700900726065803,0.0299827087962908
58293.44849627,0.22018136392276488,0.0292927813405085
58293.51394794,0.25335223859690487,0.0379472197737864
58293.5793995,0.23195271745419294,0.0287167722446711
58293.84120612,0.26729688575524574,0.0336144584518501
58293.97198212,0.20906005342147033,0.0422120545254701
58293.97210943,0.22656193262571714,0.0282960875484317
58455.04775003,0.27307476178095014,0.0295988264755682
58455.17852613,0.27673134308493563,0.0277194884477361
58455.17865346,0.30809197084858536,0.0273189342613361
58455.30942956,0.3470524299727767,0.0358686733890695
58455.44033299,0.24941299635037895,0.0317985360223744
58455.50578472,0.24388519583610707,0.0263741377040625
58455.57123646,0.20806759601216612,0.0280378912781995
58455.63668815,0.24576827067867069,0.0270233716098753
58455.76746429,0.2293333264923852,0.0291394047904758
58455.89836772,0.25889159153004854,0.0290897174489081
58456.02927119,0.23860525935335805,0.0260420109425087
58657.30025821,0.22818967404669666,0.0294252637705964
58657.56193715,0.268250726521701,0.0331775200597397
58657.75816465,0.24195070982986008,0.0308404426365961
58657.8889405,0.25295555237220757,0.0393358607354913
58657.88906781,0.24867814295826152,0.0334614781238049
58658.01984366,0.25653992804292214,0.0341471929041493
58658.15061954,0.2459232586094996,0.0363004804609351
58660.70221321,0.25407073225421845,0.0313976503269746
58660.7676648,0.2171011114547364,0.0290242173883979
58660.83311637,0.234672700424396,0.0303333489739446
58660.89856801,0.25380964545925044,0.0321567084962916
58661.02934381,0.2636246756812846,0.0310443191548828
58819.3032552,0.24737902625884367,0.0456718467994829
58819.43403133,0.2457220415138758,0.0274772792958053
58819.56493469,0.2153273390638082,0.0275760105170482
58819.6302591,0.19094155920313322,0.0291542525230784
58819.69571082,0.25744039932987833,0.0274315537742492
58819.7611625,0.24283865392289733,0.0330962489592192
58819.82648686,0.20098018375508536,0.0260178490917537
58819.89193859,0.2485884789190241,0.0278236463605105
58820.02271468,0.2931615275496034,0.0312528975437548
58820.022842,0.2294793957388815,0.0259476311658377
58820.28439413,0.2413058068859018,0.0275107491158839
59024.49806343,0.21664774625181063,0.0293197585835538
59024.62883926,0.24356925037161534,0.0298102956578622
59024.82506671,0.3292174065380242,0.0323873989715041
59024.89039097,0.29729063332256106,0.0460579876452329
59024.89051829,0.3140652105812497,0.0360331728392116
59024.95584259,0.22000388923385514,0.0339876403932096
59025.02129421,0.2543922127756271,0.0288870103090637
59025.08661852,0.27999334587671776,0.0285177643655543
59186.44576053,0.2736668739674768,0.0274926223872486
59186.57640926,0.2572056602807457,0.0264771219165185
59186.57653657,0.22167501145261562,0.0268152580665513
59186.70718586,0.19819739615661106,0.0370116697342559
59186.70731322,0.2794731261667912,0.0264624296864582
59186.77263758,0.27311752898253533,0.0268426807313424
59186.83796194,0.25867907200873863,0.0272582089262132
59186.83808931,0.15976353834712753,0.0266344496384392
59186.90341367,0.21850127579412978,0.0268438067430178
59186.96873802,0.14037290121352344,0.0347970878797543
59187.03418975,0.3201382749638295,0.0294189847439736
59187.16496582,0.18387270601298109,0.030804384910374
59187.29574182,0.3062222548820027,0.0276578648930272
59388.53963917,0.2981694002555303,0.031845662528322
59388.67028767,0.23725603119934938,0.0298490993541505
59388.80106353,0.25972859872492826,0.0280892058101829
59388.9970364,0.251192411915795,0.0377240412542369
59389.06248803,0.2845802701652671,0.0310841733934036
59389.25858822,0.2583673662650857,0.028059158885771
59389.38923682,0.22995852623756696,0.0409213736952589
59389.52001267,0.19837425415502657,0.0465253315986397
59550.64789191,0.26012836438862064,0.0356926412017495
59550.77866793,0.2622979873845136,0.0327497012465413
59550.90931669,0.23892706250448087,0.0260219229712731
59550.974641,0.17914111314676426,0.0298748156201783
59551.03996539,0.23073331069139533,0.0257263681358901
59551.10528975,0.18342993402558053,0.02723830633632
59551.17023211,0.2732658900653552,0.034775357551701
59551.23606576,0.22642327256030018,0.0263391898068899
59551.36671447,0.22862639239428034,0.0263763198400953
59551.49736312,0.21174728034593357,0.0264077538664871
59755.7745342,0.2895523518568779,0.033014323159763
59755.90505546,0.23485811175481794,0.0328676987054645
59756.03557668,0.2428164925840215,0.0294485282769506
59756.10077363,0.24280365550036767,0.030627604650886
59756.16597058,0.2026889780696985,0.0386134734837046
59756.23129485,0.2378128144869483,0.0311086178688191
59756.36168875,0.2550071893676087,0.0301811626322132
59756.49221002,0.30479024774152846,0.0352778898167921
59756.62273176,0.2909279753176352,0.0331858111381687
59917.51233759,0.22754410219206067,0.0302032872356983
59917.64260439,0.2809974299888337,0.0302169486057404
59917.77287119,0.24837404401349744,0.0446015447712072
59917.77299851,0.31275822740466946,0.033727049399499
59917.90326591,0.18029401235681533,0.0286971273320587
59917.96833564,0.23544064769499823,0.0342367064156894
59917.96846295,0.2760771476260811,0.0315365584930818
59918.03353272,0.23167781725585765,0.0311706067290334
59918.09872979,0.23532802866382307,0.0296287228637046
59918.16379951,0.21568928012841446,0.0301654391583256
59918.2289966,0.2758724321170241,0.0517219727646901
59918.35926344,0.226125897510082,0.0271228857990524
59918.4896576,0.28258477231398194,0.0271757742951318
60119.95301654,0.27221677345170797,0.0488141900147244
60120.08264648,0.2351827884770301,0.0335825005305707
60120.0827738,0.29181209891634574,0.0483740500759891
60120.21240374,0.13529130163632808,0.0344250455511258
60120.2125311,0.17282833075123202,0.0431224922203402
60120.2773461,0.24397278867500832,0.0311544776768519
60120.40710339,0.2282011407441471,0.0324551664878663
60120.53686065,0.2583516712169862,0.0330271958387875
60120.66661795,0.15903347626296338,0.0303151355428307
60120.79637525,0.2479499607110217,0.0406877675649187
60120.92613256,0.29015832581605294,0.0375070700247466
60281.87216515,0.2596610481446957,0.0325759532596088
60281.87229248,0.25584878102718933,0.0266879536573142
60282.00141321,0.23401757370640489,0.0292750364492934
60282.13053398,0.2410760531362466,0.0341378450210187
60282.19509427,0.16852602518122586,0.0283800164011611
60282.25965466,0.20947603850162547,0.0262861160569827
60282.25978198,0.24356067533723263,0.0284717573455871
60282.32434231,0.21550082789822206,0.0357244644772095
60282.38890271,0.2868992390405608,0.0274272103294556
60282.58271171,0.2510923496579023,0.0273992887536063
60282.7118324,0.32112456633536396,0.0298204292020522
60484.16492846,0.2522053579964782,0.0429995240225851
60484.29277611,0.15945375722959873,0.0431361835114938
60484.4206233,0.1979849203766175,0.0359211024096879
60484.48454684,0.20485418963690813,0.0515650316218068
60484.54834307,0.28696987840506993,0.0507489502083642
60484.61226662,0.23577563735446028,0.0416703514734552
60484.86796089,0.26549625517771147,0.0437996700968402
60485.12378252,0.214105541635046,0.0491313348115204
60485.12390994,0.27395090381353737,0.0401041593988937
