mjd,w1_flux_mjy,w1_flux_err_mjy
55376.618313,0.1031575578547869,0.0245328773781226
55376.7506167,0.09376545554322276,0.0225129430805643
55377.0814399,0.10278861289222975,0.0265882682355339
55377.3460473,0.08669276047283414,0.0225042208455036
55377.6105274,0.12616786298358654,0.0230599094372001
55377.6106548,0.07294205604610364,0.0239073111015771
55377.7428312,0.11729163521579394,0.0250280951979108
55555.8947879,0.0928530671994562,0.0250515813956713
55556.2253579,0.0869829304806274,0.0241386897876472
55556.4899666,0.07651708229794502,0.0242617603712704
55556.754448,0.11043035561120525,0.0248503681509988
57018.19862584,0.09378392274601283,0.0239717077158766
57018.26420502,0.09337214913365208,0.0241540670025855
57018.59286498,0.13991485496673234,0.0262157919886905
57020.49835448,0.1158909335784314,0.0243839888321056
57020.76118066,0.16871844388976698,0.0350121181279083
57021.02400676,0.12177958331102684,0.0307963124649234
57021.1554198,0.09432321240569205,0.0291159021249579
57021.22112635,0.11310822024642335,0.0280180846489552
57203.50945977,0.09865438021609654,0.0267763397705178
57203.5750387,0.13471878927862416,0.0330770754910178
57203.70632384,0.12748455477635245,0.0243935544628948
57203.77190279,0.15438640740682721,0.0427956327079974
57203.90318797,0.08847124871973297,0.0235023152686496
57380.11976878,0.20100562047860882,0.038499568069203
57380.57869664,0.0989789621719285,0.024359707666224
57570.40099499,0.129531542124955,0.0259546432314888
57570.53202561,0.09954941422490658,0.0227714209756097
57570.72850775,0.1587969358000563,0.0250950861702852
57570.79395941,0.11704198441068138,0.0272770041431112
57570.85953832,0.08843340071722543,0.0277146182974057
57570.92498998,0.13642011916249133,0.0324970685819124
57570.99056895,0.1116141142969201,0.0247210222813703
57739.51765301,0.10290799598563398,0.0238799111552063
57934.55145631,0.13233428371696648,0.0280750469618298
57934.81339016,0.11535234536567567,0.0250615784534788
57935.2716789,0.08153013544611648,0.0249049874685988
58100.09061208,0.10339254772381488,0.0257693500467953
58298.61573245,0.10069101836562151,0.0252203268828538
58298.74663559,0.16337307583003882,0.0472479502283894
58298.87741141,0.09520676196133006,0.0245720455792163
58299.07376624,0.08185608343400008,0.0249940673309766
58299.20466939,0.09293594092482647,0.0261496445486463
58299.59725153,0.11583287381243011,0.0289865424252229
58460.54658748,0.10739546956403118,0.0281214201938793
58460.61203921,0.086319662501279,0.0217644682473394
58460.67736362,0.08225575754804387,0.0233734084069196
58666.78348156,0.11229379439642234,0.0277942587435774
58827.74334736,0.07991513736497548,0.0240115628437387
58827.8087991,0.11387272325463656,0.0237097830537514
58827.87412348,0.16213362108468768,0.0426166145157912
58828.00502692,0.1037892201695733,0.0235649437666065
59191.94103056,0.13626173317412044,0.0236129449893069
59192.26803429,0.08959482425781307,0.0222999366721632
59192.39881038,0.07227785685450167,0.0220427723958037
59192.52958641,0.19936023368120853,0.0498606978963054
59398.0145526,0.0911092931295869,0.0267199120369458
59398.14520113,0.14202727744262336,0.0393452476659534
59398.1453285,0.12417905742538855,0.0275220364033107
59555.74675841,0.1405072510675123,0.0424561064839165
59556.00805588,0.10669102573212566,0.0284288224918955
59556.00818324,0.097799363510758,0.0243515114511112
59556.07350764,0.13451503106514362,0.0226469854545027
59556.26948065,0.08205139991542612,0.0231438160677512
59556.33480495,0.14801504690733097,0.0346105087892037
59556.4654537,0.12188877814933466,0.0279657074611102
59556.59622973,0.12364211266020078,0.0301122401102513
59761.51326772,0.09713628434159394,0.0251174221760181
59761.77431012,0.16316128613455766,0.044787706265102
59761.83950701,0.09266754773234169,0.0282963354837237
59761.90470397,0.1261412278584578,0.0253303158990219
59761.96990096,0.12006460349206557,0.0357167164815933
59761.97002828,0.16685750791592416,0.0402109786306299
60125.91815958,0.12181310967187509,0.0332575647410963
60126.24248328,0.17242695963394314,0.0371586717960211
60126.37211316,0.20038771201682098,0.0371610952140252
60287.30032985,0.12482274608371209,0.0252655347231834
60287.49401091,0.11331521032738737,0.0241773444414287
60287.68781935,0.11251848070321907,0.0262982521258516
60492.98078249,0.1916048075519153,0.0552564529018719
