mjd,w1_flux_mjy,w1_flux_err_mjy
55367.0970263,0.29451116338593375,0.0316038188618316
55367.0971537,0.3294524697635356,0.0332980552427161
55367.2293301,0.40779208163530173,0.0302188132797582
55367.2294574,0.42238943245007066,0.0316232389842701
55367.4939376,0.3050186237646601,0.0279121030194857
55367.5601531,0.3464929872796369,0.0318733446121851
55367.6262413,0.33686512719700246,0.0303268761719588
55367.6924569,0.33833906493512095,0.0317270386027902
55367.7585451,0.3545438983532311,0.0292438847933192
55367.8247607,0.3546789797046041,0.0286995502825012
55367.9570645,0.2845717443030064,0.0311128277508427
55368.0892409,0.37674074350278386,0.0302072783656189
55368.2215447,0.28303020692752484,0.0315756629026155
55368.2216721,0.3059550818624282,0.0318325243797502
55547.0289949,0.32581191312554386,0.0332954564650629
55547.1612993,0.31816176109712013,0.0313832896340387
55547.2936037,0.29024045977294455,0.0353397584711108
55547.3596923,0.3273535110356434,0.0372918544677909
55547.4257808,0.3015635111743745,0.0355633363614611
55547.624301,0.35639723320534117,0.0311254806932703
55547.7564781,0.3301833246447205,0.0308739683121153
55548.0209596,0.4212348903945859,0.0402003213569581
55548.021087,0.3869410001277195,0.0465633193956711
57009.06006912,0.38176375357415565,0.0303033569264403
57009.32302257,0.32812571084104913,0.0327805443356855
57009.38872912,0.3329334553698217,0.032351800950411
57009.45443567,0.32746010316056456,0.0313034778930592
57009.52014216,0.3909454339836911,0.0297034171350208
57009.58584872,0.3574933576715653,0.0313374619915311
57010.04592176,0.26677653266200924,0.0349306945027847
57193.93441525,0.3853299841344958,0.030951022641481
57194.06570049,0.41401654711082925,0.0394622478654534
57194.32814346,0.23078299218845413,0.0391420379967185
57194.45930128,0.3485173596966382,0.0304169889405091
57194.52500753,0.3742561024537492,0.0371551520948076
57194.65616531,0.2988703490535165,0.0359861975271836
57194.78745056,0.24426915599845014,0.0280648774905729
57368.18191123,0.12808146326561043,0.0374069864892667
57368.1820386,0.4079351724774274,0.041909797724458
57368.64096643,0.25317704295610066,0.0270452159166509
57368.70654571,0.3479752840227859,0.028763042516678
57368.90328365,0.31873370223996095,0.032204418671907
57369.0344423,0.30672040232119474,0.0297154009286708
57558.2191006,0.35209441383163087,0.0311541731290627
57558.35013115,0.3567088222996174,0.0305056377992127
57558.48116183,0.32329759722559315,0.0317377640866018
57558.67777137,0.2806019018556324,0.0338608176846464
57558.808802,0.3909172044662716,0.0312256651634075
57559.07086337,0.3089393104789316,0.0302759835388113
57727.78917215,0.37300449178859496,0.0290276199420777
57727.92007589,0.3738123432555704,0.0310480905607908
57727.98565509,0.29986632580923794,0.0327246171993968
57728.11668609,0.3011269888964053,0.0288289948380398
57925.25885411,0.2606767794281591,0.0295326407250586
57925.38975733,0.44663352282577556,0.0408285860188228
57925.5206606,0.3453543158127509,0.0312627857947316
57925.9789494,0.32575045165740923,0.0361887550326545
57926.10998002,0.31049757730507654,0.0324542101300052
58090.9221449,0.358619286838177,0.0344427958701144
58091.05304846,0.3749883400408785,0.0424768494182122
58091.24953098,0.3729665770737044,0.0335246350551579
58091.31498272,0.34463003306204626,0.034325449824609
58091.44588628,0.2554027964911835,0.0355497025466458
58091.64224148,0.3856392705075107,0.034947694839055
58091.77314495,0.3504914686187933,0.0291060009798484
58289.72080719,0.3687529630479882,0.0352719789735127
58289.91716216,0.3273154631287205,0.0318548974753991
58290.04806552,0.2797218149323395,0.0352624906203673
58290.17896883,0.2943097351352513,0.0312932209961058
58290.30974473,0.2891219566063954,0.0315118883135927
58451.51208299,0.31567788062549895,0.0295470276350571
58451.90517535,0.31683711254240793,0.0315634980967446
58451.97062707,0.3019383402818862,0.0295323815677065
58452.10140323,0.474530866811379,0.040801448556107
58452.36321008,0.2776333284245344,0.0367913206892658
58653.5080183,0.3668609363603438,0.0353855509713064
58653.63879419,0.3699822621532434,0.0421985634967487
58653.96592508,0.36337548836866923,0.0317918625901003
58654.03137672,0.47153928237261156,0.0477732791918323
58654.48915667,0.35532570055790386,0.0349282127940585
58815.76924456,0.35819671913816215,0.0320499579733753
58815.90002065,0.30289097827362715,0.0283656311330931
58816.03079674,0.2983313728175096,0.0280926395666288
58816.03092406,0.32020504434937,0.0340918392480256
58816.16119079,0.37157288809767125,0.0287390044863536
58816.35792787,0.3045810257541375,0.0300038081262875
58816.61960736,0.370460844056518,0.0286069577397188
59020.96864211,0.3961151158698855,0.0302879858517273
59021.16474225,0.2921792141625971,0.0341976358324626
59021.29564539,0.31045657790485026,0.033517728918083
59021.68797352,0.31805291242737344,0.0300325743488774
59182.78224759,0.3509567585716182,0.0296506367896318
59183.04379971,0.30007361322913095,0.0326101214241707
59183.17457579,0.3407350447316748,0.0296838563636812
59183.30535182,0.3036190702845864,0.0287759425904236
59183.50157958,0.2912272603630297,0.0274735000327468
59183.76313227,0.27713976562806536,0.042805723110145
59384.88122405,0.32488540086609996,0.0304869484943406
59385.01199995,0.3266821375325248,0.030515025507912
59385.3387492,0.3362028807623837,0.031581290512883
59385.40407344,0.22604878878321283,0.0339028593155502
59385.4042008,0.22920040976221762,0.0397142254159148
59385.86159813,0.33826165927488966,0.0348967684087898
59546.98718079,0.3886962282381361,0.0275604935494394
59547.11782949,0.2434245221563354,0.0281847391893513
59547.44457853,0.4134316426704429,0.0327274038014111
59547.50990288,0.22057828116073835,0.0298523543867868
59547.83652464,0.39131629680342456,0.0344241744039567
59547.83665196,0.33194227087007006,0.0364145246597035
