mjd,w1_flux_mjy,w1_flux_err_mjy
55376.618313,0.10026732771858778,0.0245328773781226
55376.7506167,0.09141126507249892,0.0225129430805643
55377.0814399,0.09943257667705058,0.0265882682355339
55377.3460473,0.07820861495032927,0.0225042208455036
55377.6105274,0.12867997060134342,0.0230599094372001
55377.6106548,0.08181008137303228,0.0239073111015771
55377.7428312,0.11666884096022102,0.0250280951979108
55555.8947879,0.09052350964339428,0.0250515813956713
55556.2253579,0.08389687548911832,0.0241386897876472
55556.4899666,0.07438835949756646,0.0242617603712704
55556.754448,0.10984842546463652,0.0248503681509988
57018.19862584,0.09253022232637258,0.0239717077158766
57018.26420502,0.09463280509338083,0.0241540670025855
57018.59286498,0.13624030234590026,0.0262157919886905
57020.49835448,0.11461720149095413,0.0243839888321056
57020.76118066,0.16780328779458337,0.0350121181279083
57021.02400676,0.12144242099608493,0.0307963124649234
57021.1554198,0.09391550072715668,0.0291159021249579
57021.22112635,0.11465454386898989,0.0280180846489552
57203.50945977,0.09377501746765597,0.0267763397705178
57203.5750387,0.13123821500834482,0.0330770754910178
57203.70632384,0.1271362171816732,0.0243935544628948
57203.77190279,0.1566396359471712,0.0427956327079974
57203.90318797,0.09124468725041057,0.0235023152686496
57380.11976878,0.20688058819785446,0.038499568069203
57380.57869664,0.0990114842901695,0.024359707666224
57570.40099499,0.12711728075572265,0.0259546432314888
57570.53202561,0.10429617494467369,0.0227714209756097
57570.72850775,0.15777216231532337,0.0250950861702852
57570.79395941,0.11224412719933864,0.0272770041431112
57570.85953832,0.08736374785352004,0.0277146182974057
57570.92498998,0.14753590070939854,0.0324970685819124
57570.99056895,0.10783340293712686,0.0247210222813703
57739.51765301,0.10075779711406513,0.0238799111552063
57934.55145631,0.1358819348928146,0.0280750469618298
57934.81339016,0.11084327200036732,0.0250615784534788
57935.2716789,0.07381841933274956,0.0249049874685988
58100.09061208,0.10684002820852592,0.0257693500467953
58298.61573245,0.09794758153122039,0.0252203268828538
58298.74663559,0.16199462167560258,0.0472479502283894
58298.87741141,0.09134630186809768,0.0245720455792163
58299.07376624,0.08143431225644464,0.0249940673309766
58299.20466939,0.0986325820147578,0.0261496445486463
58299.59725153,0.11519099436644054,0.0289865424252229
58460.54658748,0.11030617540992216,0.0281214201938793
58460.61203921,0.08889411880498989,0.0217644682473394
58460.67736362,0.07989735031334487,0.0233734084069196
58666.78348156,0.10462136654963577,0.0277942587435774
58827.74334736,0.07938063821941048,0.0240115628437387
58827.8087991,0.11491063024355781,0.0237097830537514
58827.87412348,0.15678489950975735,0.0426166145157912
58828.00502692,0.10037489641762191,0.0235649437666065
59191.94103056,0.1336361944594079,0.0236129449893069
59192.26803429,0.08852835736258285,0.0222999366721632
59192.39881038,0.07308324010806835,0.0220427723958037
59192.52958641,0.17889220850898535,0.0498606978963054
59398.0145526,0.09738645916741248,0.0267199120369458
59398.14520113,0.14302691021129935,0.0393452476659534
59398.1453285,0.12810922579992065,0.0275220364033107
59555.74675841,0.13043464521566114,0.0424561064839165
59556.00805588,0.10509107678780717,0.0284288224918955
59556.00818324,0.105879025111647,0.0243515114511112
59556.07350764,0.12734265859312766,0.0226469854545027
59556.26948065,0.08212665122333379,0.0231438160677512
59556.33480495,0.15119646413284696,0.0346105087892037
59556.4654537,0.12179090435590897,0.0279657074611102
59556.59622973,0.11728806825819864,0.0301122401102513
59761.51326772,0.09440810448942313,0.0251174221760181
59761.77431012,0.16408617008779988,0.044787706265102
59761.83950701,0.09773306631673659,0.0282963354837237
59761.90470397,0.12226290682714513,0.0253303158990219
59761.96990096,0.11539878875240873,0.0357167164815933
59761.97002828,0.15632776381350658,0.0402109786306299
60125.91815958,0.12890346006310058,0.0332575647410963
60126.24248328,0.16885283903375461,0.0371586717960211
60126.37211316,0.1966705979998769,0.0371610952140252
60287.30032985,0.12933862987676842,0.0252655347231834
60287.49401091,0.10840178157995677,0.0241773444414287
60287.68781935,0.10714253468121965,0.0262982521258516
60492.98078249,0.19341462274574076,0.0552564529018719
