mjd,w1_flux_mjy,w1_flux_err_mjy
55367.0970263,0.2904514829893633,0.0316038188618316
55367.0971537,0.33529182213909386,0.0332980552427161
55367.2293301,0.406165139675968,0.0302188132797582
55367.2294574,0.4178081366983099,0.0316232389842701
55367.4939376,0.3043189168778166,0.0279121030194857
55367.5601531,0.3485721597701645,0.0318733446121851
55367.6262413,0.335433056683011,0.0303268761719588
55367.6924569,0.3286282718268715,0.0317270386027902
55367.7585451,0.35180903397026525,0.0292438847933192
55367.8247607,0.3483789701364807,0.0286995502825012
55367.9570645,0.2792167013372577,0.0311128277508427
55368.0892409,0.38109843950496936,0.0302072783656189
55368.2215447,0.28383349131093016,0.0315756629026155
55368.2216721,0.30356568455920646,0.0318325243797502
55547.0289949,0.3236344619222595,0.0332954564650629
55547.1612993,0.31214891991222143,0.0313832896340387
55547.2936037,0.29097743773145635,0.0353397584711108
55547.3596923,0.3355513151483062,0.0372918544677909
55547.4257808,0.3032059686846166,0.0355633363614611
55547.624301,0.3539852696587064,0.0311254806932703
55547.7564781,0.33007300292825154,0.0308739683121153
55548.0209596,0.4174816379346457,0.0402003213569581
55548.021087,0.3787319636031932,0.0465633193956711
57009.06006912,0.38287645738575854,0.0303033569264403
57009.32302257,0.3292642654667053,0.0327805443356855
57009.38872912,0.3339312492406104,0.032351800950411
57009.45443567,0.33428787823465,0.0313034778930592
57009.52014216,0.3952787480854684,0.0297034171350208
57009.58584872,0.3522617404945293,0.0313374619915311
57010.04592176,0.27598159969976815,0.0349306945027847
57193.93441525,0.38691270414196,0.030951022641481
57194.06570049,0.40422483445570434,0.0394622478654534
57194.32814346,0.22875449396702277,0.0391420379967185
57194.45930128,0.35169280686316345,0.0304169889405091
57194.52500753,0.3693871758764435,0.0371551520948076
57194.65616531,0.3056019652367446,0.0359861975271836
57194.78745056,0.24059178357721583,0.0280648774905729
57368.18191123,0.13603491567806705,0.0374069864892667
57368.1820386,0.41048784842665564,0.041909797724458
57368.64096643,0.2560372511111393,0.0270452159166509
57368.70654571,0.3514903315253102,0.028763042516678
57368.90328365,0.3138394694302929,0.032204418671907
57369.0344423,0.3044709192402721,0.0297154009286708
57558.2191006,0.35465742077379786,0.0311541731290627
57558.35013115,0.3613915620822199,0.0305056377992127
57558.48116183,0.3170758576862442,0.0317377640866018
57558.67777137,0.2765161014907053,0.0338608176846464
57558.808802,0.3880054226904082,0.0312256651634075
57559.07086337,0.31358579356100647,0.0302759835388113
57727.78917215,0.3638304742717452,0.0290276199420777
57727.92007589,0.3721138042465134,0.0310480905607908
57727.98565509,0.29558534723547036,0.0327246171993968
57728.11668609,0.3015081936553771,0.0288289948380398
57925.25885411,0.2572486808662137,0.0295326407250586
57925.38975733,0.45626899274428645,0.0408285860188228
57925.5206606,0.342067856819161,0.0312627857947316
57925.9789494,0.3268526166210403,0.0361887550326545
57926.10998002,0.3124893862073248,0.0324542101300052
58090.9221449,0.34931680018914035,0.0344427958701144
58091.05304846,0.3810242185034816,0.0424768494182122
58091.24953098,0.37746804757587615,0.0335246350551579
58091.31498272,0.3463992771935498,0.034325449824609
58091.44588628,0.2559100411793571,0.0355497025466458
58091.64224148,0.3882193671954614,0.034947694839055
58091.77314495,0.36099562713056077,0.0291060009798484
58289.72080719,0.3714992534743272,0.0352719789735127
58289.91716216,0.32225557682213063,0.0318548974753991
58290.04806552,0.2768010074263343,0.0352624906203673
58290.17896883,0.28966785534186135,0.0312932209961058
58290.30974473,0.2860241785966893,0.0315118883135927
58451.51208299,0.3150003684133079,0.0295470276350571
58451.90517535,0.31131902451940274,0.0315634980967446
58451.97062707,0.303481368784025,0.0295323815677065
58452.10140323,0.4765485471515713,0.040801448556107
58452.36321008,0.2707839705032811,0.0367913206892658
58653.5080183,0.37260240096755026,0.0353855509713064
58653.63879419,0.3756121413714326,0.0421985634967487
58653.96592508,0.362835360546412,0.0317918625901003
58654.03137672,0.4684187974700178,0.0477732791918323
58654.48915667,0.35633448522966693,0.0349282127940585
58815.76924456,0.3520953830551322,0.0320499579733753
58815.90002065,0.2978294845336747,0.0283656311330931
58816.03079674,0.30482097961916305,0.0280926395666288
58816.03092406,0.31998595951498965,0.0340918392480256
58816.16119079,0.36887839151399127,0.0287390044863536
58816.35792787,0.3050202616080389,0.0300038081262875
58816.61960736,0.3655954590924524,0.0286069577397188
59020.96864211,0.40024901519626443,0.0302879858517273
59021.16474225,0.29662682899508525,0.0341976358324626
59021.29564539,0.30755541218523214,0.033517728918083
59021.68797352,0.3207724675542151,0.0300325743488774
59182.78224759,0.3466211368145428,0.0296506367896318
59183.04379971,0.286442161435133,0.0326101214241707
59183.17457579,0.3419879365586349,0.0296838563636812
59183.30535182,0.30024573578721986,0.0287759425904236
59183.50157958,0.2972990597370647,0.0274735000327468
59183.76313227,0.28519078638189366,0.042805723110145
59384.88122405,0.3241433815609544,0.0304869484943406
59385.01199995,0.32547682313252746,0.030515025507912
59385.3387492,0.33364600801297506,0.031581290512883
59385.40407344,0.22991068579634066,0.0339028593155502
59385.4042008,0.22208845046438253,0.0397142254159148
59385.86159813,0.34531164736843534,0.0348967684087898
59546.98718079,0.3886532440131728,0.0275604935494394
59547.11782949,0.24212836846618552,0.0281847391893513
59547.44457853,0.4042364530470023,0.0327274038014111
59547.50990288,0.2162641667561803,0.0298523543867868
59547.83652464,0.38753679387251216,0.0344241744039567
59547.83665196,0.3380147062720172,0.0364145246597035
59547.96730072,0.29853698323405814,0.0307192471186324
59748.99099458,0.36991570129835294,0.0339327220419276
59749.1215158,0.36165210328392355,0.0446813333973528
59749.31723392,0.3325708413800507,0.0323430965575537
59749.57814957,0.33569355860326444,0.0386897579803362
59749.70867074,0.32861816452164133,0.039030348604038
59911.38660828,0.32795491698190915,0.0297727273485082
59911.71233876,0.3241665926311521,0.0282303386944572
59912.1032663,0.29560342519057947,0.0283780075185611
60116.32146719,0.34010952910280584,0.0436034028059481
60116.45122449,0.4100899670843727,0.0329223480733601
60116.51616681,0.332358009810528,0.0353061591609379
60117.03519587,0.2791303403846465,0.0306813394517087
60278.25321844,0.3577206858304892,0.0289384337099045
60278.38233912,0.24082833283767682,0.0291059823515288
60278.57602019,0.36906502916627043,0.0301427299259736
60278.64058115,0.37242242559936395,0.0307314141737326
60278.76970183,0.32965498725135384,0.0301036151912681
60278.76982919,0.3693679694809996,0.0561964705523577
60278.83438958,0.38247063187089897,0.0393559671107278
60278.96351027,0.3114791745296489,0.0291416180029063
60278.96363763,0.34007135798764027,0.0345629395173982
60480.58674094,0.3221356676283782,0.0519926017773671
60480.5868683,0.31051862990106643,0.0380228098169702
60481.03433343,0.348175724252511,0.0441033290015549
