mjd,w1_flux_mjy,w1_flux_err_mjy
55371.06423,0.18832682448350932,0.0283449923073106
55371.1965338,0.2394187299138202,0.0272404413285342
55371.3288375,0.2648217455082367,0.0278285210593697
55371.4611413,0.23656926556382044,0.0276059227594059
55371.5273557,0.26427160841610975,0.0269640620636642
55371.5934438,0.23454503112966668,0.0286375527044963
55371.6596594,0.21086821885153528,0.0283635305929061
55371.7918358,0.1733307104416232,0.0256791147505636
55371.7919631,0.22593131804468747,0.0263853582436627
55371.9241396,0.24360403424093766,0.0262210750160882
55372.0564434,0.21731983215766437,0.0312202267962129
55550.6018509,0.28108823747977085,0.0297288640623824
55550.7341554,0.28773776358185277,0.0309937816361517
55550.8664598,0.22999339992577278,0.0287417319531478
55550.9986368,0.22639373211624253,0.0286290791474347
55551.0648527,0.212077592294196,0.0284911463725299
55551.1309412,0.22272847903664475,0.0281911616227856
55551.1970298,0.22123848134132015,0.0328865369944427
55551.2632456,0.20506402679963928,0.0357725781228935
55551.3293342,0.21445472355049114,0.0276668999705075
55551.4616386,0.20650367477572557,0.0290611766988569
55551.5938157,0.21640853321110226,0.0284761209627376
57012.61064166,0.16625061020624018,0.026596877634534
57012.74205475,0.25026544491106173,0.0270302766063824
57012.87346785,0.25716719625042583,0.0338957680089923
57013.00488089,0.18856110824730068,0.0268215535802524
57013.07058738,0.20523016942699812,0.0443139779627523
57013.13629394,0.2539147712536374,0.0281937223784574
57013.20200038,0.3388970069158682,0.0354402890168075
57013.33341344,0.2737076342500333,0.0380162516793889
57013.46482648,0.1956958103495634,0.0270323422073053
57013.59636684,0.23179592804232574,0.0388923286787497
57197.73813209,0.20087947063962602,0.0272235734026856
57197.86941728,0.1919283204606539,0.0273976392666261
57198.13186091,0.24196994648474052,0.0263132053897266
57198.19743985,0.24763048757742503,0.0269447648637026
57198.32859767,0.1923491414502174,0.0284963793295094
57198.45988277,0.23009075313221056,0.0290089198498301
57198.59116786,0.21731316476695797,0.0305438761903306
57198.72245306,0.2235032405825796,0.0285706768682843
57371.72459447,0.24031251820794183,0.0281450881599024
57371.85575313,0.20404883661567727,0.0252637098005604
57371.98678441,0.22061216227045974,0.0292388499323328
57372.11794302,0.2587247494966862,0.0360648032079154
57372.18352226,0.14950862495771872,0.0272557877545632
57372.24910154,0.27666547866099744,0.0290061545726624
57372.31468086,0.2193217557060679,0.0273724162864101
57372.38026014,0.1502413414666247,0.0281852780217009
57372.44583947,0.16369925346366215,0.0475930116712259
57372.57699865,0.2847161971775864,0.0298605159026479
57561.88629859,0.26399457283824734,0.0295674614119778
57562.01732917,0.17224645766520352,0.0315278023989777
57562.27939028,0.3051449567525824,0.0350188959567677
57562.34484188,0.3187171435518483,0.0436661925999077
57562.41042084,0.24676433777585258,0.0290801221661236
57562.60690299,0.2562197821875639,0.0341471929041493
57562.73793355,0.21214079589866688,0.0383907753048543
57562.86896418,0.2704203847081929,0.0313258117658424
57733.81685405,0.34637624208116374,0.0347711329866517
