mjd,w1_flux_mjy,w1_flux_err_mjy
55376.618313,0.0997582298971655,0.0245328773781226
55376.7506167,0.09654158917925176,0.0225129430805643
55377.0814399,0.09847037958905452,0.0265882682355339
55377.3460473,0.080791525450176,0.0225042208455036
55377.6105274,0.12959162891053594,0.0230599094372001
55377.6106548,0.07569607653141301,0.0239073111015771
55377.7428312,0.1126246277892439,0.0250280951979108
55555.8947879,0.09380267710524487,0.0250515813956713
55556.2253579,0.09180161924304812,0.0241386897876472
55556.4899666,0.07492991950910735,0.0242617603712704
55556.754448,0.10311066377660412,0.0248503681509988
57018.19862584,0.09187832200846816,0.0239717077158766
57018.26420502,0.08973950272599608,0.0241540670025855
57018.59286498,0.13700661259009364,0.0262157919886905
57020.49835448,0.10946553673589438,0.0243839888321056
57020.76118066,0.16949138912068448,0.0350121181279083
57021.02400676,0.12060700747395181,0.0307963124649234
57021.1554198,0.0908663438095165,0.0291159021249579
57021.22112635,0.11675241356104232,0.0280180846489552
57203.50945977,0.09958062024302045,0.0267763397705178
57203.5750387,0.1345724419283486,0.0330770754910178
57203.70632384,0.1246983090131412,0.0243935544628948
57203.77190279,0.15324914244531007,0.0427956327079974
57203.90318797,0.09129569214437132,0.0235023152686496
57380.11976878,0.1943003258883853,0.038499568069203
57380.57869664,0.09588137367035891,0.024359707666224
57570.40099499,0.12707700107107367,0.0259546432314888
57570.53202561,0.10765444193170286,0.0227714209756097
57570.72850775,0.15890000564226683,0.0250950861702852
57570.79395941,0.11672991862177169,0.0272770041431112
57570.85953832,0.08596695534532685,0.0277146182974057
57570.92498998,0.1441795672569418,0.0324970685819124
57570.99056895,0.10772389403308055,0.0247210222813703
57739.51765301,0.09920317162803445,0.0238799111552063
57934.55145631,0.13302888557180442,0.0280750469618298
57934.81339016,0.1193219404344167,0.0250615784534788
57935.2716789,0.0780281364875394,0.0249049874685988
58100.09061208,0.10042912594255712,0.0257693500467953
58298.61573245,0.0977507841059837,0.0252203268828538
58298.74663559,0.15654755009587154,0.0472479502283894
58298.87741141,0.09376432670393345,0.0245720455792163
58299.07376624,0.08128846172888948,0.0249940673309766
58299.20466939,0.08893325620432985,0.0261496445486463
58299.59725153,0.1081186897420956,0.0289865424252229
58460.54658748,0.11118457690769559,0.0281214201938793
58460.61203921,0.08871202684701723,0.0217644682473394
58460.67736362,0.07482491985857667,0.0233734084069196
58666.78348156,0.11272073007719022,0.0277942587435774
58827.74334736,0.07941600565315701,0.0240115628437387
58827.8087991,0.1112134264152422,0.0237097830537514
58827.87412348,0.1578877711099817,0.0426166145157912
58828.00502692,0.1039030982126046,0.0235649437666065
59191.94103056,0.13719422903145748,0.0236129449893069
59192.26803429,0.09599427241552673,0.0222999366721632
59192.39881038,0.07389156393982965,0.0220427723958037
59192.52958641,0.1912182980434056,0.0498606978963054
59398.0145526,0.09529910399853177,0.0267199120369458
59398.14520113,0.14327447364648072,0.0393452476659534
59398.1453285,0.13052067302320466,0.0275220364033107
59555.74675841,0.14628110470642983,0.0424561064839165
59556.00805588,0.10644171794094158,0.0284288224918955
59556.00818324,0.10181643954867767,0.0243515114511112
59556.07350764,0.13254895394567784,0.0226469854545027
59556.26948065,0.08476116997454096,0.0231438160677512
59556.33480495,0.1604664570378286,0.0346105087892037
59556.4654537,0.11825768668703461,0.0279657074611102
59556.59622973,0.11804189875268789,0.0301122401102513
59761.51326772,0.09418235714435245,0.0251174221760181
59761.77431012,0.16045289318458633,0.044787706265102
59761.83950701,0.0952311830350234,0.0282963354837237
59761.90470397,0.11707314217082859,0.0253303158990219
59761.96990096,0.1111029627615144,0.0357167164815933
59761.97002828,0.15915314457863797,0.0402109786306299
60125.91815958,0.11722749541767608,0.0332575647410963
60126.24248328,0.16809803643366714,0.0371586717960211
60126.37211316,0.1953536015325447,0.0371610952140252
60287.30032985,0.12888673845692217,0.0252655347231834
60287.49401091,0.1148712768653198,0.0241773444414287
60287.68781935,0.10589644281214465,0.0262982521258516
60492.98078249,0.18237283631286108,0.0552564529018719
