ra,dec,mjd,w1mpro_ep,w1sigmpro_ep,w2mpro_ep,w2sigmpro_ep,w1flux_ep,w1sigflux_ep,w2flux_ep,w2sigflux_ep,cc_flags,qi_fact,saa_sep,moon_masked,nb,source_table,w1mpro,w1sigmpro,w2mpro,w2sigmpro,w1snr,w2snr,w1flux,w1sigflux,w2flux,w2sigflux,ph_qual
20.7341361,-0.0479859,55203.318079,14.764,0.09,14.197,0.157,197.011,16.306,132.195,19.149,0000,1.0,120.0,0000,1,allwise,,,,,,,,,,,
20.7341361,-0.0479859,55565.8755557,14.675,0.109,13.787,0.114,213.753,21.554,192.805,20.222,0000,1.0,3.0,0000,1,allwise,,,,,,,,,,,
20.7341361,-0.0479859,55203.8474614,14.834,0.088,14.13,0.164,184.72,15.052,140.634,21.269,0000,1.0,4.0,0000,1,allwise,,,,,,,,,,,
20.7341361,-0.0479859,55203.9136774,14.7,0.083,14.144,0.154,208.931,15.965,138.762,19.738,0000,1.0,8.0,0000,1,allwise,,,,,,,,,,,
20.7341361,-0.0479859,55204.0459821,14.788,0.093,14.005,0.147,192.617,16.55,157.82,21.361,0000,1.0,36.0,0000,1,allwise,,,,,,,,,,,
20.7341361,-0.0479859,55204.1782868,14.714,0.096,14.018,0.146,206.238,18.297,155.856,21.014,0000,1.0,78.0,0000,1,allwise,,,,,,,,,,,
20.7341361,-0.0479859,55388.7945812,14.746,0.087,14.573,0.232,200.199,15.99,93.473,20.015,0000,1.0,116.0,0000,1,allwise,,,,,,,,,,,
20.7341361,-0.0479859,55388.9268849,15.008,0.101,14.027,0.143,157.385,14.695,154.571,20.357,0000,1.0,86.0,0000,1,allwise,,,,,,,,,,,
20.7341361,-0.0479859,55389.0591886,14.897,0.096,14.103,0.143,174.308,15.465,144.209,18.962,0000,1.0,45.0,0000,1,allwise,,,,,,,,,,,
20.7341361,-0.0479859,55389.1914924,14.869,0.101,14.14,0.157,178.762,16.563,139.372,20.165,0000,1.0,23.0,0000,1,allwise,,,,,,,,,,,
20.7341361,-0.0479859,55389.2577079,14.833,0.107,14.4,0.196,184.773,18.27,109.634,19.821,0000,1.0,14.0,0000,1,allwise,,,,,,,,,,,
20.7341361,-0.0479859,55389.3237961,14.766,0.088,14.732,0.29,196.632,15.902,80.794,21.565,0000,1.0,6.0,0000,1,allwise,,,,,,,,,,,
20.7341361,-0.0479859,55389.3898842,14.745,0.09,13.911,0.124,200.448,16.684,172.008,19.71,0000,1.0,7.0,0000,1,allwise,,,,,,,,,,,
20.7341361,-0.0479859,55389.3900116,14.738,0.09,14.149,0.155,201.7,16.661,138.213,19.677,0000,1.0,7.0,0000,1,allwise,,,,,,,,,,,
20.7341361,-0.0479859,55389.4560998,14.771,0.084,14.266,0.161,195.642,15.155,124.05,18.363,0000,1.0,17.0,0000,1,allwise,,,,,,,,,,,
20.7341361,-0.0479859,55389.6544916,14.689,0.084,14.131,0.142,211.009,16.309,140.52,18.357,0000,1.0,72.0,0000,1,allwise,,,,,,,,,,,
20.7341361,-0.0479859,55389.7867954,14.776,0.091,14.024,0.147,194.789,16.353,155.042,20.954,0000,1.0,114.0,0000,1,allwise,,,,,,,,,,,
20.7341361,-0.0479859,55564.8834639,14.762,0.094,14.011,0.153,197.317,17.174,156.864,22.096,0000,1.0,2.0,0000,1,allwise,,,,,,,,,,,
20.7341361,-0.0479859,55565.0157682,14.73,0.12,13.984,0.135,203.185,22.395,160.853,20.017,0000,1.0,27.0,0000,1,allwise,,,,,,,,,,,
20.7341361,-0.0479859,55565.1480726,14.735,0.087,14.051,0.162,202.277,16.193,151.21,22.517,0000,1.0,68.0,0000,1,allwise,,,,,,,,,,,
20.7341361,-0.0479859,55565.2802497,14.741,0.087,14.217,0.166,201.16,16.087,129.76,19.782,0000,1.0,109.0,0000,1,allwise,,,,,,,,,,,
20.7341361,-0.0479859,55565.2803771,14.787,0.113,13.916,0.129,192.755,20.132,171.161,20.282,0000,1.0,110.0,0000,1,allwise,,,,,,,,,,,
20.7341361,-0.0479859,55565.3464656,14.595,0.078,14.103,0.172,230.052,16.585,144.175,22.837,0000,0.5,110.0,0000,1,allwise,,,,,,,,,,,
20.7341361,-0.0479859,55565.4125541,14.735,0.086,13.798,0.118,202.25,16.003,190.896,20.748,0000,1.0,89.0,0000,1,allwise,,,,,,,,,,,
20.7341361,-0.0479859,55565.4786426,14.699,0.094,13.862,0.125,209.04,18.013,180.049,20.701,0000,1.0,68.0,0000,1,allwise,,,,,,,,,,,
20.7341361,-0.0479859,55565.4787699,14.648,0.09,14.051,0.152,219.104,18.205,151.237,21.121,0000,1.0,68.0,0000,1,allwise,,,,,,,,,,,
20.7341361,-0.0479859,55565.6109469,14.59,0.089,14.151,0.166,231.298,18.952,137.906,21.097,0000,1.0,30.0,0000,1,allwise,,,,,,,,,,,
20.7341361,-0.0479859,55565.7432513,14.66,0.08,14.235,0.178,216.8,16.006,127.588,20.909,0000,1.0,13.0,0000,1,allwise,,,,,,,,,,,
20.7341361,-0.0479859,55565.8754284,14.324,0.077,14.186,0.165,295.492,20.905,133.528,20.343,0000,1.0,3.0,0000,1,allwise,,,,,,,,,,,
20.7341361,-0.0479859,55203.7812454,14.726,0.089,14.251,0.193,203.925,16.644,125.797,22.311,0000,1.0,8.0,0000,1,allwise,,,,,,,,,,,
20.7342141,-0.0478297,56665.65258497,,,,,,,,,0000,1.0,27.827999114990234,11,1,neowise,14.682,0.139,13.799,0.323,7.8,3.4,271.91,34.913,221.28,65.757,BB
20.7341805,-0.0479536,60296.07787751,,,,,,,,,0000,1.0,28.908000946044922,00,1,neowise,14.438,0.076,13.707,0.112,14.3,9.7,338.04,23.603,237.02,24.509,AB
20.7341403,-0.0479102,60295.94875667,,,,,,,,,0000,1.0,10.133000373840332,00,1,neowise,14.484,0.07,13.726,0.119,15.5,9.2,324.03,20.925,232.72,25.406,AB
20.7341032,-0.0479752,60296.20699828,,,,,,,,,0000,1.0,64.12200164794922,00,1,neowise,14.27,0.06,13.756,0.13,18.0,8.4,394.68,21.883,226.56,27.097,AB
