ra,dec,mjd,w1mpro_ep,w1sigmpro_ep,w2mpro_ep,w2sigmpro_ep,w1flux_ep,w1sigflux_ep,w2flux_ep,w2sigflux_ep,cc_flags,qi_fact,saa_sep,moon_masked,nb,source_table,w1mpro,w1sigmpro,w2mpro,w2sigmpro,w1snr,w2snr,w1flux,w1sigflux,w2flux,w2sigflux,ph_qual
0.0723876,-8.8566528,55364.7169583,14.508,0.074,13.257,0.08,249.431,16.943,314.11,23.194,0000,1.0,88.0,0000,1,allwise,,,,,,,,,,,
0.0723876,-8.8566528,55364.5846545,14.625,0.081,13.279,0.081,223.804,16.708,307.88,22.948,0000,1.0,46.0,0000,1,allwise,,,,,,,,,,,
0.0723876,-8.8566528,55364.8492621,14.487,0.068,13.339,0.1,254.104,15.891,291.385,26.878,0000,1.0,104.0,0000,1,allwise,,,,,,,,,,,
0.0723876,-8.8566528,55545.5067925,14.476,0.074,,,256.792,17.458,,,0000,1.0,56.0,0111,1,allwise,,,,,,,,,,,
0.0723876,-8.8566528,55545.3746154,14.702,0.09,,,208.456,17.247,,,0000,0.5,98.0,0111,1,allwise,,,,,,,,,,,
0.0723876,-8.8566528,55545.242311,14.529,0.083,,,244.652,18.781,,,0000,1.0,93.0,0111,1,allwise,,,,,,,,,,,
0.0723876,-8.8566528,55542.7292917,14.699,0.105,,,209.197,20.223,,,0000,1.0,7.0,0111,1,allwise,,,,,,,,,,,
0.0723876,-8.8566528,55542.6630759,14.598,0.083,,,229.543,17.537,,,0000,1.0,13.0,0111,1,allwise,,,,,,,,,,,
0.0723876,-8.8566528,55542.5969873,14.623,0.09,,,224.26,18.605,,,0000,1.0,28.0,0111,1,allwise,,,,,,,,,,,
0.0723876,-8.8566528,55542.5308988,14.858,0.106,,,180.612,17.704,,,0000,1.0,48.0,0111,1,allwise,,,,,,,,,,,
0.0723876,-8.8566528,55542.4646829,14.62,0.081,,,224.876,16.869,,,0000,1.0,69.0,0111,1,allwise,,,,,,,,,,,
0.0723876,-8.8566528,55542.3985944,14.645,0.083,,,219.737,16.706,,,0000,1.0,90.0,0111,1,allwise,,,,,,,,,,,
0.0723876,-8.8566528,55542.26629,14.712,0.084,13.569,0.114,206.726,15.96,235.619,24.711,0000,1.0,99.0,0011,1,allwise,,,,,,,,,,,
0.0723876,-8.8566528,55542.1341129,14.707,0.089,13.245,0.078,207.548,17.008,317.687,22.931,0000,1.0,59.0,0000,1,allwise,,,,,,,,,,,
0.0723876,-8.8566528,55365.5768697,14.586,0.076,13.45,0.09,232.14,16.311,262.969,21.754,0000,1.0,44.0,0000,1,allwise,,,,,,,,,,,
0.0723876,-8.8566528,55365.444566,14.741,0.085,13.45,0.205,201.205,15.801,263.0,49.642,0000,1.0,7.0,0000,1,allwise,,,,,,,,,,,
0.0723876,-8.8566528,55365.3122616,14.709,0.097,13.525,0.104,207.153,18.458,245.581,23.462,0000,1.0,-5.0,0000,1,allwise,,,,,,,,,,,
0.0723876,-8.8566528,55365.2460461,14.705,0.081,13.524,0.094,207.879,15.455,245.633,21.345,0000,1.0,5.0,0000,1,allwise,,,,,,,,,,,
0.0723876,-8.8566528,55365.1799579,14.643,0.078,13.39,0.09,220.195,15.796,277.98,23.012,0000,1.0,13.0,0000,1,allwise,,,,,,,,,,,
0.0723876,-8.8566528,55365.1138697,14.585,0.078,13.377,0.083,232.215,16.611,281.357,21.624,0000,1.0,22.0,0000,1,allwise,,,,,,,,,,,
0.0723876,-8.8566528,55365.1137423,14.644,0.084,13.472,0.094,220.076,16.987,257.768,22.264,0000,1.0,23.0,0000,1,allwise,,,,,,,,,,,
0.0723876,-8.8566528,55365.0476542,14.7,0.086,13.495,0.093,208.864,16.548,252.342,21.536,0000,1.0,41.0,0000,1,allwise,,,,,,,,,,,
0.0723876,-8.8566528,55364.981566,14.617,0.079,13.268,0.079,225.536,16.412,310.921,22.72,0000,1.0,62.0,0000,1,allwise,,,,,,,,,,,
0.0723876,-8.8566528,55364.9814386,14.628,0.082,13.472,0.089,223.309,16.797,257.809,21.183,0000,1.0,63.0,0000,1,allwise,,,,,,,,,,,
0.0724211,-8.8566007,58813.54400937,,,,,,,,,0000,0.5,75.54299926757812,00,1,neowise,14.41,0.065,13.064,0.093,16.6,11.7,346.91,20.878,428.53,36.526,AA
0.0723788,-8.8567246,58814.26359578,,,,,,,,,0000,0.5,76.93199920654297,00,1,neowise,14.4,0.094,13.115,0.086,11.6,12.6,350.29,30.232,408.58,32.364,AA
0.0724611,-8.856648,58813.41310598,,,,,,,,,0000,0.5,116.58699798583984,00,1,neowise,14.616,0.082,13.22,0.101,13.2,10.8,286.93,21.698,371.06,34.43,AA
0.0723549,-8.8566361,58813.74023706,,,,,,,,,0000,1.0,23.263999938964844,00,1,neowise,14.345,0.067,13.223,0.087,16.3,12.5,368.57,22.596,369.92,29.587,AA
0.0723558,-8.8566643,58813.80568876,,,,,,,,,0000,1.0,16.381000518798828,00,1,neowise,14.37,0.066,13.18,0.115,16.5,9.4,360.17,21.799,385.1,40.833,AB
0.0723005,-8.8566209,58813.87101309,,,,,,,,,0000,1.0,6.618000030517578,00,1,neowise,14.279,0.067,13.217,0.086,16.1,12.7,391.39,24.255,372.16,29.406,AA
0.0723261,-8.8566416,58814.00191644,,,,,,,,,0000,1.0,6.270999908447266,00,1,neowise,14.346,0.07,13.139,0.074,15.5,14.7,367.97,23.672,399.91,27.133,AA
