ra,dec,mjd,w1mpro_ep,w1sigmpro_ep,w2mpro_ep,w2sigmpro_ep,w1flux_ep,w1sigflux_ep,w2flux_ep,w2sigflux_ep,cc_flags,qi_fact,saa_sep,moon_masked,nb,source_table,w1mpro,w1sigmpro,w2mpro,w2sigmpro,w1snr,w2snr,w1flux,w1sigflux,w2flux,w2sigflux,ph_qual
0.1180492,18.6683734,55554.9684026,16.632,0.377,15.53,0.535,35.247,12.225,38.709,19.074,0000,1.0,35.0,0000,1,allwise,,,,,,,,,,,
0.1180492,18.6683734,55554.7037938,16.575,,14.846,,12.002,12.568,36.159,18.265,0000,1.0,36.0,0000,1,allwise,,,,,,,,,,,
0.1180492,18.6683734,55555.1005796,15.72,0.246,14.928,,81.682,18.509,31.29,18.052,0000,1.0,65.0,0000,1,allwise,,,,,,,,,,,
0.1180492,18.6683734,55555.1667955,16.01,0.239,14.895,,62.499,13.732,21.693,23.893,0000,1.0,85.0,0000,1,allwise,,,,,,,,,,,
0.1180492,18.6683734,55555.232884,15.934,0.216,15.102,0.366,67.035,13.306,57.421,19.339,0000,1.0,106.0,0000,1,allwise,,,,,,,,,,,
0.1180492,18.6683734,55555.2989725,16.136,0.268,14.905,,55.682,13.734,29.345,19.751,0000,1.0,128.0,0000,1,allwise,,,,,,,,,,,
0.1180492,18.6683734,55555.431277,16.157,0.263,15.494,,54.604,13.222,0.567,19.728,0000,1.0,90.0,0000,1,allwise,,,,,,,,,,,
0.1180492,18.6683734,55555.5635813,16.35,0.299,15.268,0.462,45.691,12.591,49.314,20.99,0000,0.5,55.0,0000,1,allwise,,,,,,,,,,,
0.1180492,18.6683734,55555.6957584,16.438,0.331,14.936,,42.14,12.866,24.616,21.164,0000,1.0,37.0,0000,1,allwise,,,,,,,,,,,
0.1180492,18.6683734,55555.6958857,16.608,0.354,15.006,,36.043,11.761,26.636,18.067,0000,1.0,38.0,0000,1,allwise,,,,,,,,,,,
0.1180492,18.6683734,55554.8360982,16.701,0.423,14.977,0.326,33.089,12.886,64.43,19.321,0000,1.0,23.0,0000,1,allwise,,,,,,,,,,,
0.1180492,18.6683734,55375.4282159,16.656,0.437,15.47,0.533,34.492,13.875,40.937,20.086,0000,1.0,29.0,0000,1,allwise,,,,,,,,,,,
0.1180492,18.6683734,55375.5605196,16.367,0.328,15.372,0.443,45.018,13.596,44.802,18.283,0000,1.0,53.0,0000,1,allwise,,,,,,,,,,,
0.1180492,18.6683734,55375.6928233,16.743,0.43,14.758,,31.814,12.588,37.179,20.823,0000,1.0,90.0,0000,1,allwise,,,,,,,,,,,
0.1180492,18.6683734,55375.8251271,16.362,0.3,14.947,0.328,45.194,12.488,66.23,19.983,0000,1.0,129.0,0000,1,allwise,,,,,,,,,,,
0.1180492,18.6683734,55375.8913427,15.895,0.196,14.858,0.294,69.507,12.519,71.915,19.486,0000,1.0,108.0,0000,1,allwise,,,,,,,,,,,
0.1180492,18.6683734,55375.9574309,16.44,0.312,14.708,0.258,42.089,12.111,82.548,19.611,0000,1.0,88.0,0000,1,allwise,,,,,,,,,,,
0.1180492,18.6683734,55376.0235191,16.025,0.207,14.956,,61.664,11.729,29.643,18.034,0000,1.0,69.0,0000,1,allwise,,,,,,,,,,,
0.1180492,18.6683734,55376.0236465,15.965,0.195,15.128,0.356,65.18,11.677,56.074,18.383,0000,1.0,69.0,0000,1,allwise,,,,,,,,,,,
0.1180492,18.6683734,55376.0897347,16.405,0.348,14.893,,43.434,13.911,32.065,18.774,0000,1.0,54.0,0000,1,allwise,,,,,,,,,,,
0.1180492,18.6683734,55376.1558229,15.968,0.229,14.928,,64.98,13.687,33.646,16.888,0000,1.0,46.0,0000,1,allwise,,,,,,,,,,,
0.1180492,18.6683734,55376.2881266,16.387,0.319,15.063,0.455,44.182,12.992,59.547,24.961,0000,1.0,28.0,0000,1,allwise,,,,,,,,,,,
0.1180492,18.6683734,55376.4204304,15.746,0.18,14.925,,79.747,13.218,27.824,19.89,0000,1.0,28.0,0000,1,allwise,,,,,,,,,,,
0.1180492,18.6683734,55555.0344911,16.9,,15.33,0.426,4.374,11.586,46.541,18.261,0000,1.0,49.0,0000,1,allwise,,,,,,,,,,,
0.1179184,18.6682739,56652.67708075,,,,,,,,,0000,1.0,42.96099853515625,00,1,neowise,16.185,0.252,14.813,,4.3,0.7,68.05,15.824,22.375,32.225,BU
0.1178313,18.6683851,56652.87470962,,,,,,,,,0000,1.0,25.608999252319336,00,1,neowise,15.778,0.297,15.053,0.388,3.7,2.8,98.97,27.08,69.624,24.882,BC
0.1176949,18.6683606,56653.40188953,,,,,,,,,0000,1.0,103.96800231933594,00,1,neowise,16.281,0.319,15.006,0.356,3.4,3.0,62.28,18.285,72.689,23.867,BC
0.1181551,18.6681102,56652.41349079,,,,,,,,,0000,1.0,100.1969985961914,00,1,neowise,16.074,0.242,15.01,0.376,4.5,2.9,75.302,16.794,72.377,25.085,BC
0.1166475,18.6683191,56653.00650457,,,,,,,,,0000,1.0,42.12099838256836,00,1,neowise,16.396,0.457,14.592,,2.4,1.3,56.04,23.583,41.108,32.654,CU
0.1184908,18.6685231,56652.94067075,,,,,,,,,0000,1.0,30.82200050354004,00,1,neowise,15.903,0.219,15.105,0.438,5.0,2.5,88.206,17.78,66.364,26.768,BC
0.1182395,18.6688442,56653.13829957,,,,,,,,,0000,1.0,74.33399963378906,00,1,neowise,16.052,,14.537,0.383,1.9,2.8,37.634,19.652,112.0,39.551,UC
0.1183322,18.6685774,56652.5452858,,,,,,,,,0000,0.5,63.10599899291992,00,1,neowise,16.095,0.338,15.017,0.345,3.2,3.1,73.851,22.961,71.918,22.838,BB
0.1178333,18.6685939,56653.07246575,,,,,,,,,0000,1.0,57.01100158691406,00,1,neowise,15.882,0.245,15.026,,4.4,1.1,89.917,20.26,25.715,22.84,BU
0.1188244,18.6669881,59560.9728427,,,,,,,,,0000,1.0,31.656999588012695,01,1,neowise,15.745,0.194,14.943,,5.6,-0.4,101.46,18.093,-15.43,37.952,BU
0.1184191,18.6692438,57202.78834638,,,,,,,,,0000,1.0,111.21600341796875,00,1,neowise,16.351,0.32,15.376,0.527,3.4,2.1,58.02,17.125,51.01,24.755,BC
0.1186697,18.66869,57570.07386437,,,,,,,,,0000,0.5,75.80899810791016,00,1,neowise,16.078,0.285,14.94,,3.8,-1.5,74.774,19.622,-57.545,38.059,BU
0.1175697,18.6683062,58297.96185278,,,,,,,,,0000,1.0,115.9280014038086,00,1,neowise,15.838,0.194,14.503,0.318,5.6,3.4,93.148,16.669,113.81,33.383,BB
0.1179213,18.6683752,58297.56927053,,,,,,,,,0000,0.5,47.33300018310547,00,1,neowise,16.569,0.383,14.866,,2.8,0.5,47.499,16.743,17.155,32.169,CU
0.1177517,18.6684548,58298.28911065,,,,,,,,,0000,0.5,50.28099822998047,00,1,neowise,16.004,0.319,14.819,,3.4,1.2,79.916,23.485,31.798,26.633,BU
0.1180525,18.6685065,58297.89640113,,,,,,,,,0000,1.0,130.78399658203125,00,1,neowise,16.746,0.444,15.044,0.397,2.4,2.7,40.374,16.527,69.123,25.267,CC
0.1177802,18.6685556,58297.70017372,,,,,,,,,0000,1.0,74.69300079345703,00,1,neowise,16.191,0.367,15.187,0.482,3.0,2.3,67.318,22.757,60.621,26.927,CC
0.1177747,18.6688215,58297.765498,,,,,,,,,0000,1.0,92.0199966430664,00,1,neowise,15.827,0.229,15.392,,4.7,-0.1,94.07,19.838,-2.069,25.083,BU
0.1182372,18.6678742,60488.89247355,,,,,,,,,0000,0.5,125.48500061035156,00,1,neowise,15.983,0.364,14.12,,3.0,1.5,81.466,27.324,69.002,46.485,CU
0.1182401,18.6681195,60489.2119641,,,,,,,,,0000,1.0,60.37300109863281,01,1,neowise,15.602,0.265,14.377,0.455,4.1,2.4,115.73,28.226,127.84,53.604,BC
0.1184017,18.6687712,60488.2534925,,,,,,,,,0000,1.0,56.08000183105469,00,1,neowise,15.586,0.32,14.216,,3.4,1.5,117.53,34.69,64.579,41.817,BU
0.1181832,18.6685027,60489.08411697,,,,,,,,,0000,0.5,85.3479995727539,01,1,neowise,15.312,0.303,14.243,,3.6,0.7,151.22,42.185,36.415,54.066,BU
0.1177545,18.6690806,60488.95639714,,,,,,,,,0000,1.0,121.13700103759766,00,1,neowise,15.938,0.417,14.07,,2.6,1.0,84.928,32.62,56.758,56.421,CU
0.118717,18.6682028,57016.68661103,,,,,,,,,0000,1.0,43.946998596191406,00,1,neowise,16.109,0.257,14.956,0.434,4.2,2.5,72.277,17.114,75.394,30.144,BC
0.1182108,18.6682956,57017.27809713,,,,,,,,,0000,1.0,115.0770034790039,00,1,neowise,16.373,0.295,14.912,0.376,3.7,2.9,56.686,15.412,78.556,27.213,BC
0.1179227,18.6683006,57017.08085027,,,,,,,,,0000,1.0,57.03300094604492,00,1,neowise,16.23,0.279,14.989,0.339,3.9,3.2,64.705,16.616,73.174,22.84,BB
0.1178833,18.6683018,57017.54092322,,,,,,,,,0000,1.0,68.21299743652344,00,1,neowise,16.131,0.259,14.998,0.372,4.2,2.9,70.892,16.924,72.569,24.858,BC
0.1178961,18.6677976,57017.01514377,,,,,,,,,0000,1.0,42.737998962402344,00,1,neowise,16.276,0.326,14.185,,3.3,1.2,62.004,18.6,58.758,47.342,BU
0.1178459,18.6678867,57017.21239062,,,,,,,,,0000,1.0,94.31900024414062,00,1,neowise,15.983,0.209,15.015,0.371,5.2,2.9,81.206,15.661,71.443,24.42,BC
0.1165333,18.6684423,57017.14655682,,,,,,,,,0000,1.0,74.28099822998047,00,1,neowise,16.112,0.352,15.13,,3.1,0.4,72.133,23.391,11.637,26.313,BU
0.1180369,18.6687543,57017.14668418,,,,,,,,,0000,1.0,74.63800048828125,00,1,neowise,16.079,0.259,14.899,0.296,4.2,3.7,74.34,17.715,79.478,21.687,BB
0.1181452,18.6685835,57017.08097763,,,,,,,,,0000,1.0,57.69200134277344,00,1,neowise,16.181,0.32,14.776,,3.4,1.7,67.696,19.965,40.328,24.328,BU
0.1181536,18.6687288,57016.81802413,,,,,,,,,0000,1.0,26.638999938964844,00,1,neowise,16.04,0.416,14.623,,2.6,1.1,77.086,29.544,36.343,33.075,CU
0.1179036,18.6684784,57016.55519803,,,,,,,,,0000,1.0,64.1050033569336,00,1,neowise,16.349,0.319,15.198,,3.4,1.0,57.962,17.042,19.888,20.241,BU
0.1184787,18.6684542,59760.66570692,,,,,,,,,0000,1.0,65.34400177001953,00,1,neowise,15.886,0.407,14.546,,2.7,1.8,89.138,33.431,51.966,28.735,CU
0.1178728,18.66841,59760.33959485,,,,,,,,,0000,1.0,42.16999816894531,00,1,neowise,16.006,0.26,15.171,,4.2,-0.3,79.821,19.124,-10.428,30.77,BU
0.1173077,18.668363,59760.60050998,,,,,,,,,0000,1.0,50.994998931884766,00,1,neowise,15.924,0.324,14.117,,3.4,1.1,86.075,25.657,56.044,53.217,BU
0.1179067,18.6671055,59760.46998881,,,,,,,,,0000,1.0,36.3650016784668,00,1,neowise,16.301,,14.493,0.447,1.7,2.4,28.065,16.381,114.91,47.287,UC
0.1184464,18.6687138,59760.79622815,,,,,,,,,0000,1.0,98.89399719238281,00,1,neowise,16.321,0.305,14.599,,3.6,1.0,59.707,16.785,34.59,34.777,BU
0.1181782,18.6684994,59759.94815852,,,,,,,,,0000,1.0,120.79299926757812,00,1,neowise,16.109,0.25,14.594,,4.3,1.6,72.596,16.728,46.005,29.351,BU
0.1177661,18.6687652,59760.92674936,,,,,,,,,0000,0.5,127.3239974975586,00,1,neowise,16.036,0.223,14.536,,4.9,1.0,77.652,15.978,37.338,36.522,BU
0.1179215,18.6688312,59761.05714331,,,,,,,,,0000,1.0,89.85900115966797,00,1,neowise,16.138,0.269,15.051,,4.0,0.4,70.657,17.534,12.619,28.046,BU
0.1178672,18.6682092,60491.57586404,,,,,,,,,0000,0.5,46.619998931884766,00,1,neowise,15.527,0.238,14.305,,4.6,0.7,124.03,27.198,36.958,49.793,BU
0.1179465,18.6685074,60491.32042444,,,,,,,,,0000,1.0,47.569000244140625,00,1,neowise,15.487,0.295,14.413,0.411,3.7,2.6,128.69,34.936,123.71,46.88,BC
0.119153,18.6674849,56840.67035627,,,,,,,,,0000,1.0,79.6259994506836,00,1,neowise,16.437,0.53,15.158,,2.0,1.1,54.183,26.436,22.309,20.566,CU
0.1178484,18.6676369,57566.47058689,,,,,,,,,0000,1.0,34.3380012512207,01,1,neowise,16.358,0.328,13.98,,3.3,1.6,57.766,17.427,82.761,50.812,BU
0.1179306,18.6682889,58665.60649907,,,,,,,,,0000,0.5,52.04499816894531,00,1,neowise,15.884,0.27,14.23,,4.0,0.6,89.288,22.231,33.15,56.589,BU
0.1186127,18.6688978,57933.7009672,,,,,,,,,0000,0.5,77.54900360107422,00,1,neowise,16.037,0.225,14.858,,4.8,1.6,77.561,16.108,35.912,23.093,BU
0.1183558,18.6684003,58098.65003645,,,,,,,,,0000,1.0,56.15599822998047,00,1,neowise,16.354,0.283,14.813,,3.8,1.7,57.908,15.081,39.857,22.841,BU
0.1183138,18.6684469,58098.84639169,,,,,,,,,0000,1.0,30.20800018310547,00,1,neowise,16.167,0.374,15.327,0.439,2.9,2.5,68.78,23.674,53.291,21.543,CC
0.1183146,18.6683355,58099.23910215,,,,,,,,,0000,1.0,88.4739990234375,00,1,neowise,15.732,0.173,14.816,,6.3,0.9,102.71,16.326,26.031,29.658,BU
0.1182836,18.6681171,58098.3881021,,,,,,,,,0000,1.0,127.50599670410156,00,1,neowise,16.148,0.242,15.446,,4.5,0.0,70.036,15.591,-0.72731,23.869,BU
0.1172202,18.6677903,58099.37000557,,,,,,,,,0000,1.0,129.76699829101562,00,1,neowise,15.913,0.238,14.548,,4.6,2.0,86.933,19.061,54.422,27.382,BU
0.118443,18.6680802,58664.88691367,,,,,,,,,0000,1.0,125.26200103759766,00,1,neowise,15.764,0.286,14.787,0.352,3.8,3.1,99.673,26.228,87.655,28.402,BB
0.1178579,18.6681111,58664.95236527,,,,,,,,,0000,1.0,120.87300109863281,00,1,neowise,15.766,0.199,15.13,0.45,5.5,2.4,99.549,18.213,63.91,26.462,BC
0.1177056,18.668422,58665.34482007,,,,,,,,,0000,1.0,42.84299850463867,00,1,neowise,16.274,0.508,14.484,,2.1,1.9,62.35,29.15,55.713,30.065,CU
0.1178084,18.6678658,58664.75613782,,,,,,,,,0000,1.0,86.6259994506836,00,1,neowise,15.796,0.213,14.72,,5.1,0.8,96.778,18.946,27.214,33.003,BU
0.1177671,18.6678903,58665.08326843,,,,,,,,,0000,1.0,83.67400360107422,00,1,neowise,16.119,0.283,14.846,,3.8,0.9,71.888,18.765,25.784,28.595,BU
0.118547,18.6685454,58665.21404427,,,,,,,,,0000,1.0,59.3390007019043,00,1,neowise,16.012,0.247,14.677,,4.4,0.9,79.328,18.052,30.578,33.209,BU
0.1178614,18.6681113,58826.63079477,,,,,,,,,0000,1.0,64.13200378417969,00,1,neowise,15.937,0.238,14.836,,4.6,1.6,85.022,18.642,37.533,23.097,BU
0.11794,18.66844,58827.08870225,,,,,,,,,0000,1.0,47.558998107910156,00,1,neowise,15.806,0.19,14.637,0.26,5.7,4.2,95.972,16.774,100.55,24.115,BB
0.1177594,18.6683094,58826.76157089,,,,,,,,,0000,1.0,45.959999084472656,00,1,neowise,16.262,0.272,14.713,,4.0,1.9,63.036,15.791,45.483,24.137,BU
0.11769,18.6682776,58826.23833914,,,,,,,,,0000,0.5,83.84500122070312,00,1,neowise,16.129,0.235,14.512,,4.6,1.1,71.255,15.406,40.541,36.19,BU
0.1180588,18.6681566,58826.95779875,,,,,,,,,0000,1.0,30.118999481201172,00,1,neowise,16.046,0.233,14.532,,4.7,0.9,76.907,16.533,35.152,37.845,BU
0.1181093,18.668087,58826.56534308,,,,,,,,,0000,0.0,80.01300048828125,00,1,neowise,15.855,0.227,14.717,,4.8,1.1,91.661,19.193,34.004,29.722,BU
0.1174472,18.6678269,58826.50001865,,,,,,,,,0000,0.5,98.80699920654297,00,1,neowise,15.972,,15.093,0.499,1.9,2.2,40.647,20.846,66.129,30.374,UC
0.118186,18.6688189,58826.82702264,,,,,,,,,0000,1.0,36.94200134277344,00,1,neowise,16.234,0.255,14.818,,4.2,0.7,64.702,15.226,21.089,32.047,BU
0.1187778,18.6684239,59922.07460584,,,,,,,,,0000,1.0,44.58599853515625,00,1,neowise,16.273,0.299,14.996,,3.6,1.5,62.398,17.193,30.492,20.883,BU
0.1187692,18.6677778,59922.20487265,,,,,,,,,0000,1.0,75.4800033569336,00,1,neowise,15.835,0.201,14.937,0.304,5.4,3.6,93.437,17.327,76.325,21.376,BB
0.1184988,18.6684315,56841.26247609,,,,,,,,,0000,1.0,38.94300079345703,00,1,neowise,15.696,0.172,14.805,,6.3,1.7,107.21,16.98,39.928,23.938,BU
0.1183241,18.6682368,56840.99939671,,,,,,,,,0000,1.0,83.43000030517578,00,1,neowise,16.125,0.227,15.247,0.475,4.8,2.3,72.231,15.106,58.405,25.549,BC
0.117933,18.6681287,56840.60465008,,,,,,,,,0000,1.0,62.2599983215332,00,1,neowise,16.647,0.412,15.53,0.503,2.6,2.2,44.641,16.921,45.005,20.84,CC
0.1178535,18.6682319,56840.27560972,,,,,,,,,0000,1.0,36.47800064086914,00,1,neowise,15.576,0.168,14.734,,6.5,1.7,119.77,18.507,43.318,25.218,BU
0.1177575,18.668141,56840.60452271,,,,,,,,,0000,1.0,62.542999267578125,00,1,neowise,15.749,0.183,15.211,0.389,5.9,2.8,102.06,17.201,60.382,21.659,BC
0.1180883,18.6681945,56840.14407006,,,,,,,,,0000,1.0,52.68899917602539,00,1,neowise,15.882,0.2,14.819,,5.4,1.3,90.332,16.644,34.377,26.139,BU
0.1180636,18.6686347,56840.40727681,,,,,,,,,0000,1.0,29.957000732421875,00,1,neowise,16.396,0.357,15.458,0.54,3.0,2.0,56.25,18.513,48.12,23.923,CC
0.1177588,18.6686624,56840.80202339,,,,,,,,,0000,1.0,119.8550033569336,00,1,neowise,15.412,0.175,15.21,,6.2,0.0,139.2,22.47,0.7737,29.837,BU
0.1189139,18.6681045,58297.83094955,,,,,,,,,0000,1.0,110.9219970703125,00,1,neowise,15.55,0.255,14.952,,4.3,-0.8,121.41,28.498,-28.7,37.648,BU
0.1187067,18.6683228,57738.60005428,,,,,,,,,0000,1.0,62.57099914550781,00,1,neowise,16.259,0.283,14.778,,3.8,1.9,63.267,16.495,43.008,22.668,BU
0.1181036,18.6684724,57738.07605785,,,,,,,,,0000,1.0,49.91600036621094,00,1,neowise,16.469,0.335,15.119,0.4,3.2,2.7,52.143,16.084,64.561,23.774,BC
0.1183037,18.6682467,57738.14163698,,,,,,,,,0000,1.0,65.06600189208984,00,1,neowise,15.842,0.176,15.266,,6.2,0.0,92.885,15.018,-0.95238,28.192,BU
0.1182145,18.6683412,57738.20708878,,,,,,,,,0000,1.0,83.06500244140625,00,1,neowise,16.03,0.432,14.815,,2.5,1.0,78.165,31.109,28.424,28.518,CU
0.1184459,18.6677799,57737.87957506,,,,,,,,,0000,1.0,27.777000427246094,00,1,neowise,16.045,0.258,14.877,0.488,4.2,2.2,77.027,18.335,80.703,36.305,BC
0.1175626,18.6679902,57738.73108521,,,,,,,,,0000,1.0,44.39799880981445,00,1,neowise,16.347,0.343,14.824,0.325,3.2,3.3,58.364,18.457,84.68,25.341,BB
0.1174082,18.6675739,57738.33811968,,,,,,,,,0000,1.0,124.14099884033203,00,1,neowise,16.908,0.517,14.731,0.374,2.1,2.9,34.803,16.561,92.28,31.788,CC
0.1191385,18.6673269,58826.69624652,,,,,,,,,0000,0.0,53.50400161743164,00,1,neowise,16.586,0.385,14.786,0.364,2.8,3.0,46.778,16.584,87.7,29.379,CC
0.1182874,18.6683526,59392.85141745,,,,,,,,,0000,1.0,113.96800231933594,00,1,neowise,15.905,0.218,14.17,,5.0,1.7,87.58,17.549,72.011,41.336,BU
0.1186811,18.6679849,59393.2434903,,,,,,,,,0000,0.5,58.75199890136719,00,1,neowise,15.722,0.341,14.378,,3.2,0.3,103.63,32.572,16.665,55.506,BU
0.1174584,18.6683125,59393.17816606,,,,,,,,,0000,1.0,66.38700103759766,00,1,neowise,16.304,0.353,14.268,0.285,3.1,3.8,60.651,19.725,141.27,37.077,BB
0.1179792,18.6681414,59393.11284183,,,,,,,,,0000,1.0,78.91699981689453,00,1,neowise,16.313,,14.775,,1.3,-0.8,23.197,18.47,-35.091,44.314,UU
0.1180046,18.6681441,59393.43959043,,,,,,,,,0000,0.5,38.52199935913086,00,1,neowise,16.13,0.265,14.073,,4.1,2.0,71.154,17.393,84.318,42.381,BU
0.118405,18.6685214,59393.57036627,,,,,,,,,0000,1.0,46.97200012207031,00,1,neowise,16.703,0.458,14.104,,2.4,1.5,41.974,17.71,71.59,46.382,CU
0.1181061,18.6684841,59393.83179054,,,,,,,,,0000,0.5,108.18900299072266,00,1,neowise,16.26,0.306,15.157,,3.5,-0.3,63.156,17.8,-10.189,31.15,BU
0.1182206,18.6684237,59922.13980293,,,,,,,,,0000,1.0,59.21900177001953,00,1,neowise,15.793,0.221,14.738,,4.9,1.2,97.048,19.77,35.242,28.221,BU
0.1180605,18.6680945,59922.00953609,,,,,,,,,0000,0.5,34.13199996948242,00,1,neowise,15.459,0.382,15.219,0.409,2.8,2.7,132.08,46.533,58.868,22.173,CC
0.1180221,18.6685909,59921.81407221,,,,,,,,,0000,1.0,36.68600082397461,00,1,neowise,16.172,0.244,14.59,0.394,4.4,2.8,68.497,15.403,105.01,38.143,BC
0.1180776,18.6686301,59921.94433905,,,,,,,,,0000,1.0,29.10700035095215,00,1,neowise,15.988,0.3,14.567,,3.6,0.8,81.156,22.441,29.324,39.001,BU
0.1176348,18.6686816,59921.68367804,,,,,,,,,0000,1.0,52.137001037597656,00,1,neowise,15.761,0.238,15.059,,4.6,1.0,100.03,21.901,22.251,22.981,BU
0.1176719,18.6685381,59922.20499997,,,,,,,,,0000,1.0,76.01799774169922,00,1,neowise,15.786,0.422,14.903,,2.6,1.3,97.714,38.01,31.515,23.616,CU
0.1179419,18.6685352,59921.68380542,,,,,,,,,0000,1.0,52.78799819946289,00,1,neowise,15.863,0.175,15.241,,6.2,0.1,91.034,14.712,2.7533,27.449,BU
0.11796,18.6687143,59922.53073068,,,,,,,,,0000,1.0,87.31199645996094,00,1,neowise,16.185,0.26,14.597,0.32,4.2,3.4,67.652,16.226,104.33,30.729,BB
0.1186529,18.6684615,58459.69533244,,,,,,,,,0000,1.0,53.375999450683594,00,1,neowise,15.808,0.19,15.037,0.449,5.7,2.4,95.734,16.752,69.604,28.807,BC
0.1182291,18.6682862,58459.82623591,,,,,,,,,0000,1.0,36.95100021362305,00,1,neowise,15.79,0.245,14.545,,4.4,2.0,97.334,21.95,54.597,27.443,BU
0.1183325,18.6682618,58459.76078418,,,,,,,,,0000,1.0,46.38600158691406,00,1,neowise,16.315,0.273,14.81,,4.0,2.0,60.046,15.101,42.746,21.537,BU
0.1179673,18.6681084,58459.49910461,,,,,,,,,0000,1.0,97.50599670410156,00,1,neowise,16.28,0.278,15.092,0.47,3.9,2.3,61.973,15.856,66.161,28.663,BC
0.1177184,18.6681026,58459.36820118,,,,,,,,,0000,1.0,126.46600341796875,00,1,neowise,15.9,0.19,14.24,,5.7,2.0,87.99,15.389,72.342,36.319,BU
0.1179889,18.6682173,58459.56455634,,,,,,,,,0000,1.0,79.21499633789062,00,1,neowise,16.243,0.264,14.995,,4.1,1.6,64.122,15.606,32.294,20.016,BU
