ra,dec,mjd,w1mpro_ep,w1sigmpro_ep,w2mpro_ep,w2sigmpro_ep,w1flux_ep,w1sigflux_ep,w2flux_ep,w2sigflux_ep,cc_flags,qi_fact,saa_sep,moon_masked,nb,source_table,w1mpro,w1sigmpro,w2mpro,w2sigmpro,w1snr,w2snr,w1flux,w1sigflux,w2flux,w2sigflux,ph_qual
0.1403915,10.3366293,55373.1144914,16.548,,15.242,,14.272,11.912,17.713,16.39,0000,1.0,42.0,0000,1,allwise,,,,,,,,,,,
0.1403915,10.3366293,55372.5852762,16.648,,15.113,,9.285,12.734,20.477,18.2,0000,1.0,54.0,0000,1,allwise,,,,,,,,,,,
0.1403915,10.3366293,55372.5191881,16.65,,15.692,,11.18,11.75,-11.915,16.673,0000,1.0,38.0,0000,1,allwise,,,,,,,,,,,
0.1403915,10.3366293,55372.4529726,16.827,0.472,15.631,,29.447,12.789,-9.481,17.643,0000,1.0,24.0,0000,1,allwise,,,,,,,,,,,
0.1403915,10.3366293,55372.3868844,16.193,,15.335,0.401,25.422,13.692,46.351,17.12,0000,1.0,16.0,0000,1,allwise,,,,,,,,,,,
0.1403915,10.3366293,55372.2545806,16.845,0.516,15.1,,28.983,13.783,17.679,19.941,0000,1.0,24.0,0000,1,allwise,,,,,,,,,,,
0.1403915,10.3366293,55372.1222769,16.644,,15.489,,9.822,12.518,1.744,19.23,0000,1.0,40.0,0000,1,allwise,,,,,,,,,,,
0.1403915,10.3366293,55371.9899731,17.052,,15.58,,-9.883,11.972,-1.127,18.491,0000,1.0,72.0,0000,1,allwise,,,,,,,,,,,
0.1403915,10.3366293,55552.5200739,16.562,,15.161,,12.581,12.518,17.092,18.655,0000,1.0,60.0,0000,1,allwise,,,,,,,,,,,
0.1403915,10.3366293,55552.3877695,16.338,,14.916,,21.684,12.274,31.401,18.373,0000,1.0,101.0,0000,1,allwise,,,,,,,,,,,
0.1403915,10.3366293,55552.2555924,16.436,,14.879,,18.433,11.897,23.331,23.618,0000,1.0,110.0,0000,1,allwise,,,,,,,,,,,
0.1403915,10.3366293,55552.1893765,16.514,,15.044,,14.68,12.305,23.544,18.528,0000,1.0,88.0,0000,1,allwise,,,,,,,,,,,
0.1403915,10.3366293,55552.123288,16.813,0.462,15.416,,29.851,12.69,7.41,17.803,0000,1.0,67.0,0000,1,allwise,,,,,,,,,,,
0.1403915,10.3366293,55552.0571995,16.948,0.496,15.564,,26.347,12.025,0.036,18.744,0000,1.0,48.0,0000,1,allwise,,,,,,,,,,,
0.1403915,10.3366293,55551.9909836,16.041,,15.386,0.537,29.056,15.85,44.228,21.896,0000,1.0,32.0,0000,1,allwise,,,,,,,,,,,
0.1403915,10.3366293,55551.9248951,16.996,,14.95,,-13.653,12.602,23.659,21.208,0000,1.0,20.0,0000,1,allwise,,,,,,,,,,,
0.1403915,10.3366293,55372.71758,17.086,,15.008,,-0.068,11.602,26.262,18.187,0000,1.0,95.0,0000,1,allwise,,,,,,,,,,,
0.1403915,10.3366293,55372.8498839,16.788,0.439,15.615,,30.523,12.332,-2.44,17.908,0000,1.0,116.0,0000,1,allwise,,,,,,,,,,,
