ra,dec,mjd,w1mpro_ep,w1sigmpro_ep,w2mpro_ep,w2sigmpro_ep,w1flux_ep,w1sigflux_ep,w2flux_ep,w2sigflux_ep,cc_flags,qi_fact,saa_sep,moon_masked,nb,source_table,w1mpro,w1sigmpro,w2mpro,w2sigmpro,w1snr,w2snr,w1flux,w1sigflux,w2flux,w2sigflux,ph_qual
29.358342,-0.1006461,55210.1991054,15.284,0.121,14.659,0.292,122.043,13.556,86.363,23.251,0000,1.0,85.0,0000,1,allwise,,,,,,,,,,,
29.358342,-0.1006461,55572.7525838,15.653,0.179,,,86.855,14.358,,,0000,1.0,11.0,0111,1,allwise,,,,,,,,,,,
29.358342,-0.1006461,55210.3976262,15.487,0.148,14.687,0.304,101.24,13.805,84.181,23.541,0000,1.0,95.0,0000,1,allwise,,,,,,,,,,,
29.358342,-0.1006461,55210.5299309,16.045,0.235,14.782,0.264,60.559,13.107,77.124,18.755,0000,1.0,53.0,0000,1,allwise,,,,,,,,,,,
29.358342,-0.1006461,55210.662363,15.273,0.124,14.642,,123.221,14.041,41.987,22.871,0000,1.0,23.0,0000,1,allwise,,,,,,,,,,,
29.358342,-0.1006461,55396.7328074,15.402,0.129,14.767,0.261,109.447,12.967,78.224,18.801,0000,1.0,97.0,0000,1,allwise,,,,,,,,,,,
29.358342,-0.1006461,55396.7329347,15.985,0.237,14.972,0.32,63.967,13.95,64.752,19.067,0000,0.5,97.0,0000,1,allwise,,,,,,,,,,,
29.358342,-0.1006461,55396.8651112,15.545,0.192,14.999,0.322,95.907,16.938,63.15,18.726,0000,1.0,106.0,0000,1,allwise,,,,,,,,,,,
29.358342,-0.1006461,55396.9313267,16.051,0.257,15.049,0.323,60.205,14.273,60.305,17.948,0000,1.0,84.0,0000,1,allwise,,,,,,,,,,,
29.358342,-0.1006461,55396.9974149,15.929,0.252,14.52,0.204,67.366,15.654,98.164,18.472,0000,1.0,64.0,0000,1,allwise,,,,,,,,,,,
29.358342,-0.1006461,55397.0636305,15.446,0.15,14.556,0.229,105.087,14.566,94.937,20.023,0000,1.0,44.0,0000,1,allwise,,,,,,,,,,,
29.358342,-0.1006461,55397.1297187,15.264,0.134,15.114,0.361,124.289,15.361,56.83,18.87,0000,1.0,30.0,0000,1,allwise,,,,,,,,,,,
29.358342,-0.1006461,55397.1959342,15.521,0.157,14.864,0.304,98.044,14.196,71.539,20.001,0000,1.0,22.0,0000,1,allwise,,,,,,,,,,,
29.358342,-0.1006461,55397.3282379,15.474,0.137,14.474,0.232,102.46,12.934,102.386,21.851,0000,1.0,6.0,0000,1,allwise,,,,,,,,,,,
29.358342,-0.1006461,55209.6697592,15.517,0.159,14.69,0.224,98.447,14.447,83.972,17.295,0000,1.0,22.0,0000,1,allwise,,,,,,,,,,,
29.358342,-0.1006461,55209.8020639,15.548,0.162,15.105,,95.701,14.24,8.998,24.136,0000,1.0,4.0,0000,1,allwise,,,,,,,,,,,
29.358342,-0.1006461,55209.934496,15.886,0.219,14.977,0.341,70.052,14.151,64.423,20.245,0000,1.0,10.0,0000,1,allwise,,,,,,,,,,,
29.358342,-0.1006461,55210.0668007,16.519,0.38,14.719,0.258,39.132,13.684,81.728,19.436,0000,1.0,42.0,0000,1,allwise,,,,,,,,,,,
29.358342,-0.1006461,55210.1330167,16.327,0.316,14.874,0.273,46.699,13.591,70.872,17.798,0000,1.0,63.0,0000,1,allwise,,,,,,,,,,,
29.358342,-0.1006461,55572.8186723,15.463,0.151,,,103.497,14.357,,,0000,1.0,2.0,0111,1,allwise,,,,,,,,,,,
29.358342,-0.1006461,55572.8847608,15.75,0.192,,,79.456,14.049,,,0000,1.0,3.0,0111,1,allwise,,,,,,,,,,,
29.358342,-0.1006461,55573.0170652,15.841,0.225,,,73.071,15.142,,,0000,1.0,27.0,0111,1,allwise,,,,,,,,,,,
29.358342,-0.1006461,55574.9347791,15.746,0.223,,,79.697,16.385,,,0000,1.0,9.0,0111,1,allwise,,,,,,,,,,,
29.358342,-0.1006461,55575.0670836,15.332,0.158,,,116.756,16.997,,,0000,1.0,42.0,0111,1,allwise,,,,,,,,,,,
29.358342,-0.1006461,55575.133172,15.636,0.213,,,88.251,17.306,,,0000,1.0,63.0,0111,1,allwise,,,,,,,,,,,
29.358342,-0.1006461,55575.1993879,15.728,0.247,,,81.056,18.417,,,0000,1.0,85.0,0111,1,allwise,,,,,,,,,,,
