ra,dec,mjd,w1mpro_ep,w1sigmpro_ep,w2mpro_ep,w2sigmpro_ep,w1flux_ep,w1sigflux_ep,w2flux_ep,w2sigflux_ep,cc_flags,qi_fact,saa_sep,moon_masked,nb,source_table,w1mpro,w1sigmpro,w2mpro,w2sigmpro,w1snr,w2snr,w1flux,w1sigflux,w2flux,w2sigflux,ph_qual
44.3759843,4.4482121,55589.4832822,16.312,0.313,14.773,,47.351,13.66,38.529,19.618,DDd0,0.5,68.0,0000,1,allwise,,,,,,,,,,,
44.3759843,4.4482121,55589.5493706,16.111,0.265,14.891,,56.967,13.906,29.431,20.175,DDd0,1.0,48.0,0000,1,allwise,,,,,,,,,,,
44.3759843,4.4482121,55224.7562199,17.001,,14.877,0.354,-2.974,12.547,70.672,23.011,DDd0,1.0,15.0,0000,1,allwise,,,,,,,,,,,
44.3759843,4.4482121,55224.8885242,16.498,0.408,15.277,0.452,39.892,14.997,48.876,20.342,DDd0,1.0,8.0,0000,1,allwise,,,,,,,,,,,
44.3759843,4.4482121,55225.0208285,16.08,0.237,15.092,,58.603,12.773,19.358,19.304,DDd0,1.0,32.0,0000,1,allwise,,,,,,,,,,,
44.3759843,4.4482121,55225.0870443,16.678,0.457,15.453,0.506,33.779,14.233,41.556,19.35,DDd0,1.0,51.0,0000,1,allwise,,,,,,,,,,,
44.3759843,4.4482121,55225.1532602,16.567,0.357,15.597,,37.42,12.29,-4.217,18.198,DDd0,1.0,72.0,0000,1,allwise,,,,,,,,,,,
44.3759843,4.4482121,55225.2193487,16.822,0.467,14.974,,29.592,12.721,29.338,17.635,DDd0,1.0,94.0,0000,1,allwise,,,,,,,,,,,
44.3759843,4.4482121,55225.2855645,16.354,,15.361,0.452,19.691,12.931,45.257,18.838,DDd0,1.0,114.0,0000,1,allwise,,,,,,,,,,,
44.3759843,4.4482121,55589.6155864,16.225,0.282,15.064,0.34,51.291,13.33,59.471,18.638,DDd0,0.5,33.0,0000,1,allwise,,,,,,,,,,,
44.3759843,4.4482121,55589.6816748,16.446,0.352,14.832,,41.855,13.588,36.687,18.488,DDd0,0.5,25.0,0000,1,allwise,,,,,,,,,,,
