ra,dec,mjd,w1mpro_ep,w1sigmpro_ep,w2mpro_ep,w2sigmpro_ep,w1flux_ep,w1sigflux_ep,w2flux_ep,w2sigflux_ep,cc_flags,qi_fact,saa_sep,moon_masked,nb,source_table,w1mpro,w1sigmpro,w2mpro,w2sigmpro,w1snr,w2snr,w1flux,w1sigflux,w2flux,w2sigflux,ph_qual
50.0771323,6.4610692,55230.1819694,11.125,0.037,11.148,0.027,5622.61,193.064,2191.489,54.09,0000,1.0,82.0,0000,1,allwise,,,,,,,,,,,
50.0771323,6.4610692,55230.9098341,11.095,0.023,11.178,0.028,5781.71,120.443,2132.767,54.432,0000,1.0,13.0,0000,1,allwise,,,,,,,,,,,
50.0771323,6.4610692,55230.314401,11.105,0.026,11.122,0.027,5727.222,135.994,2245.038,56.368,0000,1.0,123.0,0000,1,allwise,,,,,,,,,,,
50.0771323,6.4610692,55230.4467054,11.122,0.025,11.118,0.03,5640.97,132.169,2252.513,62.669,0000,1.0,81.0,0000,1,allwise,,,,,,,,,,,
50.0771323,6.4610692,55230.5790097,11.107,0.026,11.122,0.028,5716.525,136.752,2245.046,57.232,0000,1.0,42.0,0000,1,allwise,,,,,,,,,,,
50.0771323,6.4610692,55230.6452255,11.116,0.029,11.172,0.037,5671.886,153.546,2144.101,72.723,0000,1.0,31.0,0000,1,allwise,,,,,,,,,,,
50.0771323,6.4610692,55230.8437456,11.176,0.032,11.21,0.031,5363.491,157.175,2070.527,58.193,0000,1.0,10.0,0000,1,allwise,,,,,,,,,,,
50.0771323,6.4610692,55230.711314,11.085,0.023,11.15,0.027,5835.913,123.5,2187.767,54.385,0000,1.0,23.0,0000,1,allwise,,,,,,,,,,,
50.0771323,6.4610692,55230.7775298,11.121,0.022,11.152,0.028,5645.678,113.563,2184.171,56.815,0000,1.0,14.0,0000,1,allwise,,,,,,,,,,,
50.0771323,6.4610692,55231.0421384,11.159,0.036,11.104,0.027,5452.096,178.52,2281.554,57.489,0000,1.0,39.0,0000,1,allwise,,,,,,,,,,,
50.0771323,6.4610692,55231.0422657,11.116,0.028,11.171,0.032,5669.448,148.553,2145.332,62.788,0000,1.0,40.0,0000,1,allwise,,,,,,,,,,,
50.0771323,6.4610692,55231.1745701,11.097,0.023,11.175,0.034,5770.138,123.47,2138.12,66.599,0000,1.0,80.0,0000,1,allwise,,,,,,,,,,,
50.0771323,6.4610692,55420.2813627,11.136,0.026,11.215,0.03,5568.516,131.59,2061.32,57.72,0000,1.0,17.0,0000,1,allwise,,,,,,,,,,,
50.0771323,6.4610692,55420.4136666,11.107,0.024,11.168,0.031,5715.433,126.945,2151.632,61.811,0000,1.0,16.0,0000,1,allwise,,,,,,,,,,,
50.0771323,6.4610692,55420.5458492,11.175,0.026,11.19,0.027,5369.288,129.684,2108.762,51.726,0000,1.0,43.0,0000,1,allwise,,,,,,,,,,,
50.0771323,6.4610692,55420.6781533,11.13,0.026,11.196,0.032,5595.917,132.454,2096.28,61.002,0000,1.0,82.0,0000,1,allwise,,,,,,,,,,,
50.0771323,6.4610692,55420.744369,11.131,0.026,11.192,0.03,5593.926,135.245,2104.534,58.342,0000,1.0,104.0,0000,1,allwise,,,,,,,,,,,
50.0771323,6.4610692,55420.8104574,11.148,0.027,11.204,0.026,5505.363,138.829,2081.518,49.82,0000,1.0,124.0,0000,1,allwise,,,,,,,,,,,
50.0771323,6.4610692,55420.8766731,11.151,0.025,11.256,0.035,5490.048,128.393,1984.677,63.538,0000,1.0,106.0,0000,1,allwise,,,,,,,,,,,
50.0771323,6.4610692,55421.0089771,11.131,0.027,11.189,0.027,5593.879,137.062,2110.395,52.615,0000,1.0,65.0,0000,1,allwise,,,,,,,,,,,
50.0771323,6.4610692,55421.1412812,11.125,0.027,11.177,0.032,5625.366,139.923,2134.732,63.503,0000,1.0,35.0,0000,1,allwise,,,,,,,,,,,
50.0771323,6.4610692,55421.2734579,11.137,0.026,11.19,0.034,5560.168,132.169,2108.246,65.75,0000,1.0,19.0,0000,1,allwise,,,,,,,,,,,
50.0771323,6.4610692,55421.2735852,11.036,0.026,11.176,0.031,6101.542,146.052,2135.356,61.217,0000,1.0,19.0,0000,1,allwise,,,,,,,,,,,
50.0771323,6.4610692,55230.1820968,11.159,0.026,11.154,0.034,5450.49,130.555,2179.43,67.967,0000,1.0,83.0,0000,1,allwise,,,,,,,,,,,
50.0771384,6.4610761,57777.69638601,,,,,,,,,0000,1.0,34.12300109863281,00,1,neowise,11.142,0.018,11.231,0.025,58.9,43.6,7045.0,119.63,2319.1,53.2,AA
50.0771344,6.4610681,57778.02390093,,,,,,,,,0000,1.0,25.011999130249023,00,1,neowise,11.098,0.019,11.134,0.03,57.0,36.5,7336.4,128.75,2534.4,69.489,AA
50.0771397,6.4610704,57778.08935301,,,,,,,,,0000,1.0,39.21200180053711,00,1,neowise,11.106,0.017,11.202,0.023,64.3,46.7,7284.8,113.26,2379.9,50.959,AA
50.0771384,6.4610681,57778.22038443,,,,,,,,,0000,1.0,77.91000366210938,00,1,neowise,11.114,0.018,11.167,0.024,59.7,46.1,7232.2,121.09,2458.4,53.355,AA
50.0771159,6.4610499,57778.28583646,,,,,,,,,0000,1.0,99.30899810791016,00,1,neowise,11.113,0.018,11.191,0.028,59.8,38.6,7241.0,121.05,2404.2,62.254,AA
50.0771518,6.4610598,57778.41686788,,,,,,,,,0000,1.0,110.13400268554688,00,1,neowise,11.13,0.016,11.164,0.027,65.9,39.6,7125.7,108.12,2466.1,62.267,AA
50.0771142,6.4610606,57777.56548185,,,,,,,,,0000,1.0,63.487998962402344,00,1,neowise,11.094,0.021,11.139,0.024,52.4,44.5,7362.9,140.59,2523.8,56.694,AA
50.0771019,6.4610501,57777.82741748,,,,,,,,,0000,1.0,17.702999114990234,00,1,neowise,11.128,0.018,11.168,0.026,59.7,41.1,7140.9,119.6,2457.6,59.757,AA
50.0771263,6.4610708,57777.9584489,,,,,,,,,0000,1.0,14.663000106811523,00,1,neowise,11.149,0.019,11.257,0.027,56.5,39.8,7002.4,123.86,2263.1,56.817,AA
50.0771041,6.4610716,57778.1549324,,,,,,,,,0000,1.0,57.61199951171875,00,1,neowise,11.123,0.019,11.173,0.036,58.5,30.5,7173.4,122.67,2444.4,80.037,AA
50.0771099,6.4610939,57778.54789931,,,,,,,,,0000,1.0,68.94000244140625,00,1,neowise,11.114,0.019,11.163,0.027,57.8,39.8,7230.8,125.16,2468.3,61.99,AA
50.07713,6.4610482,58866.13372074,,,,,,,,,0000,1.0,43.183998107910156,00,1,neowise,11.114,0.02,11.158,0.028,55.1,38.8,7223.3,131.01,2478.9,63.829,AA
50.0771139,6.4610673,58866.00345388,,,,,,,,,0000,1.0,20.202999114990234,00,1,neowise,11.165,0.02,11.168,0.025,55.3,42.8,6893.3,124.72,2456.5,57.441,AA
50.0771206,6.4610526,58136.34835321,,,,,,,,,0000,1.0,114.25,00,1,neowise,11.136,0.024,11.195,0.025,45.2,43.4,7077.5,156.66,2395.2,55.137,AA
50.0771396,6.4610826,58136.47938416,,,,,,,,,0000,1.0,94.69999694824219,00,1,neowise,11.123,0.021,11.191,0.029,50.6,37.9,7166.4,141.53,2404.8,63.478,AA
50.0771541,6.4610574,58136.676126,,,,,,,,,0000,1.0,40.87799835205078,00,1,neowise,11.155,0.019,11.215,0.029,58.0,37.3,6954.9,119.82,2350.8,63.089,AA
50.077136,6.4610615,58136.80702965,,,,,,,,,0000,0.5,24.875999450683594,00,1,neowise,11.141,0.018,11.211,0.024,60.4,45.2,7046.9,116.61,2361.2,52.226,AA
50.0771177,6.4610597,58136.47925684,,,,,,,,,0000,1.0,94.49299621582031,00,1,neowise,11.118,0.024,11.193,0.025,45.6,44.1,7194.3,157.94,2399.1,54.351,AA
50.0771258,6.4610691,58136.5452223,,,,,,,,,0000,1.0,74.8010025024414,00,1,neowise,11.163,0.022,11.193,0.025,49.0,44.0,6903.6,140.9,2400.3,54.568,AA
50.0772246,6.4611788,59071.19152808,,,,,,,,,0000,0.0,45.790000915527344,01,1,neowise,11.273,0.021,11.39,0.029,52.7,37.3,6240.9,118.51,2002.2,53.722,AA
50.0771354,6.4610785,59071.06075231,,,,,,,,,0000,0.5,79.54399871826172,01,1,neowise,11.152,0.019,11.206,0.03,58.3,36.0,6973.2,119.62,2371.3,65.911,AA
50.077127,6.4610572,59071.45320693,,,,,,,,,0000,1.0,18.336000442504883,11,1,neowise,11.137,0.021,11.232,0.032,51.9,34.4,7071.4,136.2,2315.8,67.253,AA
50.0771494,6.4610816,59071.6493069,,,,,,,,,0000,0.5,48.720001220703125,11,1,neowise,11.146,0.019,11.292,0.031,56.1,34.6,7010.8,124.96,2190.5,63.292,AA
50.0771236,6.4610755,59070.92997645,,,,,,,,,0000,0.5,120.76399993896484,01,1,neowise,11.12,0.017,11.204,0.026,64.6,41.9,7181.0,111.14,2375.6,56.743,AA
